"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918E","F09F92A9","F09FA4A1","F09F94A5","F09F98A2","F09F98B1","F09FA4AF"
53429,10,37,0,0,254,0,0,0,0,0,0,0
53449,10,296,0,2,0,0,0,0,0,0,0,0
53461,10,0,0,0,0,6,0,0,0,0,122,0
53472,10,0,0,0,28,0,0,0,0,313,0,0
53797,10,242,0,8,0,0,0,0,0,0,0,0
53799,10,184,0,0,8,0,0,0,0,0,0,0
54101,10,65,0,10,0,0,0,0,0,0,0,0
54163,10,181,0,0,0,0,0,0,0,0,29,0
54238,10,39,0,0,0,182,0,0,0,0,0,0
54271,10,189,0,1,0,0,0,0,0,0,0,0
54285,10,189,0,0,0,0,0,0,11,0,0,0
54361,10,0,0,0,0,0,0,0,0,87,31,0
54369,10,0,0,0,0,0,0,0,0,175,36,0
54372,10,0,0,5,269,0,0,0,0,0,0,0
54407,10,210,0,0,0,4,0,0,0,0,0,0
54427,10,37,0,0,297,0,0,0,0,0,0,0
54450,10,294,0,0,0,0,0,0,9,0,0,0
54492,10,0,0,0,303,0,0,0,0,0,20,0
54650,10,120,0,0,0,135,0,0,0,0,0,0
54739,10,38,0,0,276,0,0,0,0,0,0,0
54775,10,252,0,0,0,0,0,0,7,0,0,0
54875,10,122,0,0,0,20,0,0,0,0,0,0
54987,10,329,0,0,0,0,0,0,3,0,0,0
55232,10,211,0,0,9,0,0,0,0,0,0,0
55317,10,60,0,0,124,0,0,0,0,0,0,0
55515,10,0,0,0,360,23,0,0,0,0,0,0
55630,10,0,0,0,300,41,0,0,0,0,0,0
55669,10,0,0,0,0,0,0,0,0,57,121,0
55701,10,30,0,0,165,0,0,0,0,0,0,0
55715,10,351,0,3,0,0,0,0,0,0,0,0
55822,10,73,0,0,192,0,0,0,0,0,0,0
55887,10,0,0,0,59,0,0,0,166,0,0,0
55919,10,0,0,0,86,232,0,0,0,0,0,0
56038,10,0,0,0,220,16,0,0,0,0,0,0
56179,10,0,0,0,0,0,0,0,0,27,106,0
56195,10,0,0,4,0,0,0,0,0,150,0,0
56591,10,189,0,0,80,0,0,0,0,0,0,0
56678,10,0,0,0,241,40,0,0,0,0,0,0
56849,10,445,0,0,0,25,0,0,0,0,0,0
56909,10,0,0,0,0,0,0,0,0,72,119,0
56961,10,199,0,1,0,0,0,0,0,0,0,0
56971,10,318,0,0,22,0,0,0,0,0,0,0
57086,10,62,0,0,126,0,0,0,0,0,0,0
57112,10,0,0,0,262,0,0,0,0,33,0,0
57121,10,0,0,0,0,0,0,0,0,197,28,0
57255,10,200,0,0,20,0,0,0,0,0,0,0
57285,10,484,0,0,9,0,0,0,0,0,0,0
57335,10,0,0,3,0,0,0,0,0,0,97,0
57362,10,205,0,6,0,0,0,0,0,0,0,0
57433,10,36,0,0,0,0,0,0,0,0,103,0
57473,10,0,0,0,0,0,0,0,0,20,102,0
57700,10,306,0,0,6,0,0,0,0,0,0,0
57711,10,254,0,0,0,0,0,0,0,0,17,0
57739,10,0,0,0,316,35,0,0,0,0,0,0
57906,10,255,0,0,0,0,0,0,0,0,0,0
57998,10,0,0,0,218,0,0,0,0,44,0,0
58180,10,51,0,0,213,0,0,0,0,0,0,0
58218,10,237,0,0,3,0,0,0,0,0,0,0
58267,10,182,0,0,0,34,0,0,0,0,0,0
58362,10,10,0,0,0,0,0,0,0,225,0,0
58377,10,0,0,0,0,0,0,0,0,135,23,0
58508,10,55,0,0,0,0,0,0,0,0,129,0
58626,10,285,0,0,32,0,0,0,0,0,0,0
58647,10,51,0,0,0,0,0,0,0,0,92,0
58690,10,0,0,0,0,0,0,0,28,0,84,0
58693,10,70,0,0,101,0,0,0,0,0,0,0
58705,10,133,0,0,0,0,0,0,0,0,0,0
58709,10,106,0,0,177,0,0,0,0,0,0,0
58899,10,102,0,0,0,0,0,0,0,0,35,0
58946,10,408,0,7,0,0,0,0,0,0,0,0
58947,10,63,0,0,0,208,0,0,0,0,0,0
59294,10,210,0,0,0,23,0,0,0,0,0,0
59301,10,207,0,0,0,0,0,0,16,0,0,0
59360,10,121,0,0,20,0,0,0,0,0,0,0
59527,10,157,0,0,69,0,0,0,0,0,0,0
59628,10,8,0,0,223,0,0,0,0,0,0,0
59642,10,0,0,0,217,0,0,0,0,37,0,0
59646,10,230,0,0,59,0,0,0,0,0,0,0
59706,10,52,0,0,276,0,0,0,0,0,0,0
59819,10,257,0,0,0,0,0,0,0,0,6,0
59917,10,0,0,0,280,24,0,0,0,0,0,0
59992,10,42,0,0,262,0,0,0,0,0,0,0
60002,10,0,0,0,0,0,0,0,0,34,124,0
60049,10,212,0,0,39,0,0,0,0,0,0,0
60129,10,345,0,0,0,0,0,0,5,0,0,0
60233,10,0,0,0,259,0,0,0,0,16,0,0
60277,10,223,0,2,0,0,0,0,0,0,0,0
60373,10,149,0,2,0,0,0,0,0,0,0,0
60386,10,64,0,84,0,0,0,0,0,0,0,0
60414,10,0,0,0,0,0,0,0,0,164,28,0
60578,10,0,0,0,371,43,0,0,0,0,0,0
60766,10,59,0,0,189,0,0,0,0,0,0,0
60801,10,211,0,0,0,0,0,0,0,22,0,0
61061,10,143,0,0,24,0,0,0,0,0,0,0
61074,10,67,0,0,397,0,0,0,0,0,0,0
61172,10,0,0,0,123,0,0,0,0,61,0,0
61203,10,260,0,0,179,0,0,0,0,0,0,0
61524,10,0,0,0,22,0,0,0,0,132,0,0
61667,10,75,0,0,165,0,0,0,0,0,0,0
61772,10,0,0,0,180,0,0,0,0,0,26,0
61779,10,26,0,0,145,0,0,0,0,0,0,0
61960,10,214,0,2,0,0,0,0,0,0,0,0
61993,10,380,0,5,0,0,0,0,0,0,0,0
62109,10,226,0,0,0,0,0,0,0,0,0,0
62279,10,0,0,0,0,0,0,0,0,249,46,0
62321,10,47,0,0,214,0,0,0,0,0,0,0
62323,10,0,0,0,292,16,0,0,0,0,0,0
62326,10,250,0,0,0,29,0,0,0,0,0,0
62335,10,0,0,0,388,26,0,0,0,0,0,0
62348,10,0,0,0,0,0,0,0,0,190,45,0
62464,10,48,0,0,219,0,0,0,0,0,0,0
62569,10,0,0,0,231,10,0,0,0,0,0,0
62615,10,120,0,0,81,0,0,0,0,0,0,0
62724,10,420,0,0,0,0,0,0,0,0,22,0
63316,10,46,0,0,171,0,0,0,0,0,0,0
63326,10,0,0,0,0,0,0,0,0,68,146,0
63418,10,0,0,0,300,40,0,0,0,0,0,0
63579,10,0,0,0,0,384,0,33,0,0,0,0
63674,10,0,651,0,0,0,0,0,0,0,12,0
63773,10,0,466,0,114,0,0,0,0,0,0,0
63930,10,0,150,0,0,0,0,409,0,0,0,0
63967,10,0,0,0,0,0,0,0,0,0,165,0
63976,10,0,0,0,0,0,0,117,2,0,0,0
64030,10,0,352,0,0,0,0,0,13,0,0,0
64084,10,0,284,0,0,0,0,24,0,0,0,0
64128,10,0,115,0,0,274,0,0,0,0,0,0
64138,10,0,344,0,0,0,0,43,0,0,0,0
64152,10,0,211,0,0,0,0,74,0,0,0,0
64159,10,0,99,0,296,0,0,0,0,0,0,0
64273,10,0,0,0,0,0,0,0,14,0,87,0
64425,10,0,5,0,0,0,0,0,0,0,112,0
64454,10,0,0,0,314,57,0,0,0,0,0,0
64520,10,0,0,0,0,48,0,367,0,0,0,0
64845,10,0,0,0,376,23,0,0,0,0,0,0
51372,9,0,0,0,210,0,0,0,44,0,0,0
51429,9,159,0,0,0,0,0,0,3,0,0,0
51459,9,146,0,0,10,0,0,0,0,0,0,0
51531,9,0,0,0,283,0,0,0,7,0,0,0
51548,9,195,0,0,0,5,0,0,0,0,0,0
51612,9,232,0,3,0,0,0,0,0,0,0,0
51628,9,80,0,0,0,0,0,0,0,0,30,0
51655,9,232,0,0,0,26,0,0,0,0,0,0
51911,9,245,0,0,12,0,0,0,0,0,0,0
51937,9,237,0,0,0,0,0,0,2,0,0,0
52337,9,207,0,0,0,0,0,0,0,0,5,0
52431,9,0,0,0,40,228,0,0,0,0,0,0
52438,9,205,0,0,0,4,0,0,0,0,0,0
52779,9,0,0,3,0,0,0,0,0,254,0,0
52837,9,0,0,0,258,0,0,0,18,0,0,0
52864,9,0,0,2,0,0,0,0,0,249,0,0
52973,9,0,0,0,243,0,0,0,0,77,0,0
53192,9,20,0,0,281,0,0,0,0,0,0,0
53326,9,241,0,2,0,0,0,0,0,0,0,0
53418,9,144,0,0,108,0,0,0,0,0,0,0
53428,9,0,0,0,0,0,0,0,0,40,74,0
53571,9,0,0,0,75,0,0,0,0,0,130,0
53627,9,0,0,5,0,0,0,0,0,215,0,0
53633,9,0,0,0,74,0,0,0,0,0,92,0
53713,9,326,0,5,0,0,0,0,0,0,0,0
53792,9,153,0,0,6,0,0,0,0,0,0,0
53815,9,119,0,0,0,0,0,0,0,30,0,0
53858,9,164,0,0,50,0,0,0,0,0,0,0
53913,9,341,0,0,0,3,0,0,0,0,0,0
53961,9,253,0,2,0,0,0,0,0,0,0,0
54454,9,219,0,0,0,0,0,0,21,0,0,0
54459,9,246,0,1,0,0,0,0,0,0,0,0
54462,9,0,0,0,0,0,0,0,0,39,155,0
54504,9,0,0,0,0,0,0,0,0,101,30,0
54594,9,138,0,0,0,12,0,0,0,0,0,0
54709,9,189,0,0,0,0,0,0,0,0,25,0
54745,9,22,0,0,177,0,0,0,0,0,0,0
54834,9,229,0,0,17,0,0,0,0,0,0,0
55128,9,283,0,0,41,0,0,0,0,0,0,0
55199,9,132,0,0,21,0,0,0,0,0,0,0
55223,9,160,0,0,23,0,0,0,0,0,0,0
55249,9,136,0,0,0,0,0,0,3,0,0,0
55312,9,0,0,0,60,0,0,0,78,0,0,0
55351,9,389,0,0,55,0,0,0,0,0,0,0
55653,9,0,0,0,208,0,0,0,9,0,0,0
55760,9,193,0,0,0,0,0,0,4,0,0,0
55763,9,46,0,0,136,0,0,0,0,0,0,0
56063,9,0,0,0,72,189,0,0,0,0,0,0
56105,9,226,0,0,0,15,0,0,0,0,0,0
56291,9,0,0,0,0,0,0,0,0,113,38,0
56415,9,0,0,0,294,8,0,0,0,0,0,0
56514,9,0,0,0,227,7,0,0,0,0,0,0
56533,9,212,0,0,0,27,0,0,0,0,0,0
56558,9,0,0,0,0,0,0,0,0,147,34,0
56654,9,0,0,0,319,20,0,0,0,0,0,0
56672,9,0,0,0,311,0,0,0,16,0,0,0
56685,9,183,0,0,0,6,0,0,0,0,0,0
56979,9,178,0,0,0,0,0,0,4,0,0,0
57134,9,0,0,0,192,0,0,0,6,0,0,0
57211,9,231,0,0,25,0,0,0,0,0,0,0
57289,9,10,0,0,230,0,0,0,0,0,0,0
57431,9,30,0,0,0,0,0,0,0,0,81,0
57529,9,204,0,0,0,0,0,0,2,0,0,0
57663,9,115,0,0,21,0,0,0,0,0,0,0
57671,9,322,0,0,0,0,0,0,0,12,0,0
57783,9,0,0,0,213,6,0,0,0,0,0,0
57907,9,191,0,0,32,0,0,0,0,0,0,0
57945,9,134,0,0,25,0,0,0,0,0,0,0
57948,9,202,0,0,0,0,0,0,0,19,0,0
57982,9,132,0,0,0,28,0,0,0,0,0,0
58253,9,0,0,0,302,47,0,0,0,0,0,0
58277,9,0,0,0,0,0,0,0,0,125,25,0
58290,9,0,0,0,194,17,0,0,0,0,0,0
58293,9,302,0,0,0,23,0,0,0,0,0,0
58316,9,216,0,0,0,2,0,0,0,0,0,0
58324,9,67,0,0,0,0,0,0,0,0,42,0
58338,9,0,0,0,0,0,0,0,0,11,144,0
58538,9,292,0,0,0,1,0,0,0,0,0,0
58551,9,263,0,0,7,0,0,0,0,0,0,0
58555,9,172,0,6,0,0,0,0,0,0,0,0
58682,9,0,0,0,0,0,0,0,0,26,148,0
58689,9,0,0,0,0,0,0,0,0,82,47,0
58811,9,0,0,0,318,22,0,0,0,0,0,0
58931,9,0,0,0,338,23,0,0,0,0,0,0
58939,9,382,0,0,0,0,0,0,7,0,0,0
58950,9,0,0,0,0,0,0,0,0,82,126,0
59005,9,136,0,0,0,0,0,0,0,0,54,0
59240,9,39,0,0,372,0,0,0,0,0,0,0
59549,9,268,0,5,0,0,0,0,0,0,0,0
59560,9,181,0,0,0,23,0,0,0,0,0,0
59595,9,0,0,0,0,0,0,0,0,83,95,0
59750,9,0,0,0,0,0,0,0,116,0,42,0
59844,9,0,0,0,0,0,0,0,0,167,63,0
59858,9,0,0,0,0,108,0,0,0,0,34,0
60130,9,148,0,0,24,0,0,0,0,0,0,0
60272,9,401,0,0,0,0,0,0,0,0,30,0
60383,9,128,0,0,69,0,0,0,0,0,0,0
60504,9,210,0,0,0,0,0,0,0,0,1,0
60589,9,146,0,0,274,0,0,0,0,0,0,0
60685,9,18,0,0,172,0,0,0,0,0,0,0
60783,9,191,0,0,0,0,0,0,0,0,3,0
60910,9,18,0,0,0,0,0,0,0,0,128,0
60937,9,240,0,0,0,0,0,0,0,37,0,0
60980,9,0,0,0,0,0,0,0,0,50,140,0
61103,9,13,0,0,0,0,0,0,0,0,178,0
61204,9,266,0,0,100,0,0,0,0,0,0,0
61782,9,201,0,0,0,0,0,0,0,2,0,0
61869,9,10,0,0,0,0,0,0,0,0,111,0
61937,9,0,0,0,0,0,0,0,0,203,47,0
62056,9,0,0,0,365,28,0,0,0,0,0,0
62209,9,223,0,0,0,0,0,0,0,0,26,0
62259,9,0,0,0,0,0,0,0,0,196,41,0
62308,9,0,0,0,0,0,0,0,0,309,33,0
62371,9,0,0,0,0,0,0,0,0,242,6,0
62429,9,254,0,0,0,0,0,0,0,0,27,0
62511,9,167,0,0,23,0,0,0,0,0,0,0
62573,9,172,0,0,96,0,0,0,0,0,0,0
62749,9,249,0,0,0,0,0,0,0,0,20,0
62772,9,0,0,0,276,0,0,0,0,40,0,0
63150,9,0,0,4,206,0,0,0,0,0,0,0
63179,9,83,0,0,180,0,0,0,0,0,0,0
63469,9,340,0,0,0,4,0,0,0,0,0,0
63558,9,0,0,0,0,293,0,0,2,0,0,0
63655,9,0,21,0,0,0,0,195,0,0,0,0
63841,9,0,10,0,219,0,0,0,0,0,0,0
64139,9,0,0,5,236,0,0,0,0,0,0,0
64380,9,0,0,0,0,0,0,358,0,0,0,24
64427,9,0,0,0,0,0,67,265,0,0,0,0
64443,9,0,0,0,259,0,0,8,0,0,0,0
64526,9,0,150,0,0,0,0,64,0,0,0,0
64859,9,0,0,0,127,0,0,236,0,0,0,0
64892,9,0,0,0,0,0,0,0,0,0,106,9
64901,9,0,21,0,0,0,0,147,0,0,0,0
65060,9,0,0,0,0,171,0,145,0,0,0,0
65169,9,0,0,0,0,99,0,0,183,0,0,0
65256,9,0,0,0,0,0,0,0,85,0,0,38
65317,9,0,90,6,0,0,0,0,0,0,0,0
51371,8,0,0,0,269,0,0,0,19,0,0,0
51423,8,209,0,2,0,0,0,0,0,0,0,0
51866,8,207,0,10,0,0,0,0,0,0,0,0
51870,8,176,0,0,14,0,0,0,0,0,0,0
51950,8,0,0,0,169,0,0,0,0,30,0,0
51982,8,0,0,0,302,0,0,0,0,23,0,0
52132,8,116,0,0,16,0,0,0,0,0,0,0
52144,8,408,0,0,0,14,0,0,0,0,0,0
52225,8,296,0,0,89,0,0,0,0,0,0,0
52287,8,339,0,0,0,0,0,0,0,0,4,0
52312,8,105,0,0,0,0,0,0,0,0,85,0
52787,8,0,0,0,272,20,0,0,0,0,0,0
52801,8,0,0,0,545,67,0,0,0,0,0,0
52827,8,0,0,0,301,0,0,0,4,0,0,0
52884,8,0,0,0,312,0,0,0,0,22,0,0
52950,8,53,0,0,250,0,0,0,0,0,0,0
53171,8,3,0,0,0,0,0,0,0,0,128,0
53632,8,0,0,0,0,0,0,0,0,233,4,0
53714,8,0,0,0,295,0,0,0,15,0,0,0
53825,8,266,0,0,61,0,0,0,0,0,0,0
53926,8,57,0,0,134,0,0,0,0,0,0,0
54049,8,292,0,0,0,30,0,0,0,0,0,0
54259,8,192,0,0,13,0,0,0,0,0,0,0
54262,8,152,0,0,57,0,0,0,0,0,0,0
54293,8,41,0,0,213,0,0,0,0,0,0,0
54448,8,138,0,0,20,0,0,0,0,0,0,0
54595,8,0,0,0,0,0,0,0,0,66,108,0
54665,8,0,0,0,328,30,0,0,0,0,0,0
54728,8,234,0,0,6,0,0,0,0,0,0,0
55060,8,0,0,0,0,0,0,0,0,177,12,0
55091,8,0,0,0,0,37,0,0,104,0,0,0
55194,8,0,0,0,198,0,0,0,0,0,32,0
55306,8,246,0,0,0,42,0,0,0,0,0,0
55318,8,0,0,0,308,0,0,0,13,0,0,0
55386,8,0,0,0,71,93,0,0,0,0,0,0
55464,8,269,0,0,0,0,0,0,4,0,0,0
55606,8,0,0,0,91,102,0,0,0,0,0,0
55641,8,201,0,0,21,0,0,0,0,0,0,0
55762,8,335,0,0,0,0,0,0,0,0,5,0
56035,8,0,0,0,282,0,0,0,0,16,0,0
56257,8,0,0,3,0,0,0,0,0,191,0,0
56448,8,21,0,0,0,160,0,0,0,0,0,0
56567,8,0,0,4,0,0,0,0,0,0,131,0
56679,8,0,0,0,99,0,0,0,115,0,0,0
56844,8,368,0,0,39,0,0,0,0,0,0,0
56908,8,0,0,0,230,0,0,0,0,44,0,0
57002,8,289,0,0,17,0,0,0,0,0,0,0
57010,8,297,0,0,52,0,0,0,0,0,0,0
57012,8,0,0,0,11,0,0,0,0,182,0,0
57363,8,245,0,0,145,0,0,0,0,0,0,0
57378,8,227,0,0,0,23,0,0,0,0,0,0
57397,8,331,0,0,0,32,0,0,0,0,0,0
57478,8,116,0,0,0,33,0,0,0,0,0,0
57533,8,0,0,0,58,89,0,0,0,0,0,0
57632,8,414,0,3,0,0,0,0,0,0,0,0
57752,8,292,0,0,0,0,0,0,0,0,6,0
57940,8,0,0,0,228,12,0,0,0,0,0,0
57944,8,0,0,0,78,0,0,0,0,114,0,0
57973,8,242,0,0,0,0,0,0,6,0,0,0
58032,8,310,0,0,17,0,0,0,0,0,0,0
58066,8,215,0,0,71,0,0,0,0,0,0,0
58106,8,503,0,0,43,0,0,0,0,0,0,0
58174,8,155,0,0,0,0,0,0,0,0,13,0
58178,8,153,0,0,44,0,0,0,0,0,0,0
58183,8,33,0,0,174,0,0,0,0,0,0,0
58194,8,0,0,0,0,0,0,0,0,198,36,0
58266,8,183,0,0,0,5,0,0,0,0,0,0
58269,8,223,0,0,0,3,0,0,0,0,0,0
58273,8,54,0,0,0,0,0,0,99,0,0,0
58344,8,0,0,0,291,25,0,0,0,0,0,0
58371,8,8,0,0,0,0,0,0,0,0,137,0
58388,8,319,0,1,0,0,0,0,0,0,0,0
58446,8,0,0,0,0,0,0,0,0,55,123,0
58455,8,0,0,0,0,0,0,0,0,141,32,0
58472,8,260,0,0,0,0,0,0,0,0,6,0
58564,8,3,0,0,0,0,0,0,0,0,111,0
58604,8,373,0,0,69,0,0,0,0,0,0,0
58643,8,368,0,0,0,7,0,0,0,0,0,0
58698,8,194,0,0,0,0,0,0,4,0,0,0
58711,8,25,0,0,0,0,0,0,0,0,134,0
58960,8,247,0,0,0,0,0,0,2,0,0,0
59060,8,0,0,0,47,0,0,0,0,0,152,0
59155,8,186,0,0,52,0,0,0,0,0,0,0
59169,8,0,0,0,0,0,0,0,0,21,127,0
59182,8,350,0,0,0,22,0,0,0,0,0,0
59212,8,0,0,0,0,0,0,0,0,24,110,0
59327,8,201,0,0,2,0,0,0,0,0,0,0
59564,8,179,0,0,0,0,0,0,0,0,7,0
59778,8,70,0,0,144,0,0,0,0,0,0,0
59785,8,33,0,0,234,0,0,0,0,0,0,0
59792,8,394,0,3,0,0,0,0,0,0,0,0
60001,8,0,0,0,433,31,0,0,0,0,0,0
60324,8,215,0,0,0,0,0,0,30,0,0,0
60410,8,152,0,0,34,0,0,0,0,0,0,0
60415,8,0,0,0,242,0,0,0,7,0,0,0
60540,8,25,0,0,228,0,0,0,0,0,0,0
60863,8,0,0,0,0,0,0,0,0,46,149,0
61100,8,228,0,0,0,0,0,0,2,0,0,0
61177,8,27,0,0,171,0,0,0,0,0,0,0
61246,8,0,0,0,0,0,0,0,0,91,149,0
61327,8,23,0,0,316,0,0,0,0,0,0,0
61405,8,0,0,0,134,0,0,0,90,0,0,0
61470,8,382,0,0,0,0,0,0,8,0,0,0
61525,8,264,0,0,0,0,0,0,10,0,0,0
61537,8,272,0,0,19,0,0,0,0,0,0,0
61570,8,0,0,0,288,0,0,0,0,36,0,0
61626,8,228,0,0,0,0,0,0,0,0,24,0
61941,8,330,0,0,62,0,0,0,0,0,0,0
61975,8,114,0,0,0,127,0,0,0,0,0,0
61981,8,0,0,0,334,9,0,0,0,0,0,0
62131,8,0,0,0,166,0,0,0,0,17,0,0
62365,8,0,0,0,311,0,0,0,9,0,0,0
62712,8,228,0,0,0,25,0,0,0,0,0,0
62730,8,342,0,0,19,0,0,0,0,0,0,0
62805,8,326,0,0,0,0,0,0,0,1,0,0
62836,8,0,0,0,0,0,0,0,109,0,58,0
62932,8,354,0,0,34,0,0,0,0,0,0,0
62969,8,225,0,0,0,9,0,0,0,0,0,0
63053,8,179,0,0,0,0,0,0,32,0,0,0
63071,8,275,0,0,0,0,0,0,7,0,0,0
63280,8,0,0,0,251,20,0,0,0,0,0,0
63494,8,0,0,0,437,50,0,0,0,0,0,0
63525,8,390,0,0,61,0,0,0,0,0,0,0
63836,8,0,486,0,0,0,223,0,0,0,0,0
64008,8,0,56,0,0,0,0,220,0,0,0,0
64127,8,0,0,0,0,84,0,402,0,0,0,0
64467,8,0,257,0,0,7,0,0,0,0,0,0
64582,8,0,143,0,0,0,0,241,0,0,0,0
64689,8,0,0,0,15,0,0,0,0,0,122,0
64705,8,0,0,0,0,0,0,0,0,0,32,4
64802,8,0,0,0,279,0,0,13,0,0,0,0
65180,8,0,328,0,0,67,0,0,0,0,0,0
51462,7,39,0,0,154,0,0,0,0,0,0,0
51650,7,162,0,0,16,0,0,0,0,0,0,0
51744,7,0,0,0,279,11,0,0,0,0,0,0
51889,7,261,0,2,0,0,0,0,0,0,0,0
51942,7,252,0,0,19,0,0,0,0,0,0,0
52194,7,149,0,0,0,0,0,0,0,0,12,0
52302,7,0,0,0,0,0,0,0,0,201,20,0
52712,7,74,0,0,181,0,0,0,0,0,0,0
52831,7,0,0,0,0,0,0,0,0,197,0,0
52892,7,416,0,0,0,0,0,0,0,0,1,0
52901,7,0,0,0,251,0,0,0,0,21,0,0
53172,7,237,0,0,0,0,0,0,0,0,20,0
53180,7,238,0,0,0,0,0,0,12,0,0,0
53307,7,0,0,0,88,0,0,0,0,181,0,0
53432,7,40,0,0,218,0,0,0,0,0,0,0
53438,7,186,0,0,25,0,0,0,0,0,0,0
53486,7,241,0,0,0,23,0,0,0,0,0,0
53502,7,177,0,0,9,0,0,0,0,0,0,0
53517,7,0,0,0,225,0,0,0,0,0,6,0
53612,7,0,0,0,0,0,0,0,0,201,33,0
53772,7,0,0,0,226,0,0,0,0,0,18,0
53859,7,246,0,0,0,6,0,0,0,0,0,0
53868,7,151,0,0,22,0,0,0,0,0,0,0
54028,7,42,0,0,133,0,0,0,0,0,0,0
54038,7,0,0,0,0,0,0,0,0,121,7,0
54086,7,0,0,0,50,79,0,0,0,0,0,0
54114,7,0,0,0,0,59,0,0,10,0,0,0
54346,7,102,0,0,0,0,0,0,111,0,0,0
54405,7,163,0,0,0,0,0,0,4,0,0,0
54447,7,284,0,0,0,0,0,0,11,0,0,0
54711,7,291,0,6,0,0,0,0,0,0,0,0
54857,7,18,0,0,187,0,0,0,0,0,0,0
54872,7,29,0,0,191,0,0,0,0,0,0,0
55095,7,280,0,0,77,0,0,0,0,0,0,0
55129,7,239,0,0,0,21,0,0,0,0,0,0
55198,7,0,0,0,281,2,0,0,0,0,0,0
55246,7,227,0,0,0,0,0,0,8,0,0,0
55391,7,229,0,0,0,0,0,0,0,0,6,0
55424,7,206,0,0,0,0,0,0,0,0,0,0
55635,7,311,0,0,0,0,0,0,9,0,0,0
55652,7,0,0,0,184,0,0,0,0,14,0,0
55680,7,0,0,0,343,0,0,0,0,59,0,0
55687,7,0,0,0,0,0,0,0,0,254,1,0
55711,7,0,0,0,72,0,0,0,0,161,0,0
55766,7,175,0,0,37,0,0,0,0,0,0,0
55856,7,0,0,0,0,0,0,0,0,50,128,0
55885,7,0,0,20,0,0,0,0,0,203,0,0
55891,7,0,0,0,41,0,0,0,0,208,0,0
56103,7,39,0,0,283,0,0,0,0,0,0,0
56215,7,0,0,0,143,0,0,0,6,0,0,0
56269,7,0,0,0,0,0,0,0,0,138,22,0
56317,7,10,0,0,461,0,0,0,0,0,0,0
56386,7,0,0,0,355,0,0,0,0,0,38,0
56478,7,0,0,0,129,160,0,0,0,0,0,0
57018,7,0,0,0,0,0,0,0,0,124,17,0
57118,7,0,0,0,0,0,0,0,0,209,44,0
57125,7,0,0,0,0,0,0,0,0,143,33,0
57207,7,167,0,0,0,0,0,0,21,0,0,0
57445,7,24,0,0,133,0,0,0,0,0,0,0
57709,7,218,0,0,0,0,0,0,10,0,0,0
57825,7,0,0,0,0,0,0,0,0,178,8,0
57934,7,0,0,0,0,0,0,0,0,17,106,0
58179,7,144,0,0,0,0,0,0,0,0,39,0
58241,7,231,0,0,0,8,0,0,0,0,0,0
58243,7,206,0,3,0,0,0,0,0,0,0,0
58262,7,0,0,0,0,0,0,0,0,99,67,0
58311,7,188,0,3,0,0,0,0,0,0,0,0
58349,7,0,0,0,0,0,0,0,0,122,46,0
58381,7,19,0,0,176,0,0,0,0,0,0,0
58384,7,278,0,0,0,0,0,0,0,0,7,0
58531,7,0,0,0,0,0,0,0,0,208,25,0
58535,7,0,0,0,0,0,0,0,0,22,103,0
58917,7,0,0,0,114,251,0,0,0,0,0,0
59050,7,0,0,0,0,0,0,0,0,157,29,0
59368,7,190,0,0,0,0,0,0,6,0,0,0
59382,7,19,0,0,132,0,0,0,0,0,0,0
59404,7,203,0,0,0,0,0,0,0,0,25,0
59482,7,267,0,0,0,0,0,0,0,3,0,0
59566,7,302,0,12,0,0,0,0,0,0,0,0
59580,7,154,0,2,0,0,0,0,0,0,0,0
59666,7,204,0,0,0,0,0,0,11,0,0,0
59681,7,0,0,0,226,53,0,0,0,0,0,0
59684,7,0,0,0,385,0,0,0,14,0,0,0
59818,7,246,0,0,65,0,0,0,0,0,0,0
59973,7,181,0,0,0,0,0,0,0,0,12,0
60153,7,263,0,0,0,24,0,0,0,0,0,0
60215,7,48,0,0,241,0,0,0,0,0,0,0
60301,7,0,0,0,0,0,0,0,0,39,138,0
60355,7,225,0,0,29,0,0,0,0,0,0,0
60416,7,0,0,0,0,0,0,0,0,26,197,0
60468,7,0,0,0,327,0,0,0,0,92,0,0
60515,7,210,0,0,0,0,0,0,6,0,0,0
60535,7,0,0,0,358,17,0,0,0,0,0,0
60706,7,257,0,0,9,0,0,0,0,0,0,0
60755,7,121,0,0,26,0,0,0,0,0,0,0
60862,7,0,0,0,334,0,0,0,0,95,0,0
61228,7,0,0,0,413,41,0,0,0,0,0,0
61473,7,0,0,0,314,0,0,0,0,46,0,0
61532,7,198,0,0,0,0,0,0,0,0,23,0
61605,7,46,0,0,394,0,0,0,0,0,0,0
62006,7,0,0,0,0,0,0,0,0,67,142,0
62126,7,0,0,0,0,43,0,0,151,0,0,0
62289,7,0,0,0,0,0,0,0,0,289,87,0
62303,7,41,0,0,346,0,0,0,0,0,0,0
62500,7,29,0,0,165,0,0,0,0,0,0,0
62541,7,253,0,0,0,0,0,0,0,0,5,0
62757,7,41,0,0,177,0,0,0,0,0,0,0
62813,7,170,0,0,57,0,0,0,0,0,0,0
62925,7,0,0,0,139,172,0,0,0,0,0,0
63039,7,0,0,0,264,26,0,0,0,0,0,0
63054,7,0,0,0,0,0,0,0,0,170,27,0
63065,7,200,0,0,24,0,0,0,0,0,0,0
