"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F918C","F09F958A","F09F9988","F09FA4AF","F09FA4B7","other"
64808,0,9,0,0,1,0,43,12,7,0,0,0,0,4,0,0,0,0,0,0
65494,0,9,0,0,128,0,57,35,2,0,0,0,0,0,0,0,0,2,0,1
66341,0,9,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
66415,0,9,0,0,3,1,4,32,12,0,0,0,0,0,0,0,0,0,0,0
66447,0,9,0,0,61,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0
66988,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,25,0,0,0,0
67100,0,9,102,0,4,0,0,30,0,7,0,0,0,0,0,0,0,4,0,0
67285,0,9,104,0,15,0,4,1,0,4,0,0,0,0,0,0,0,1,0,1
67504,0,9,112,0,0,0,23,7,0,0,0,0,0,0,0,0,4,0,0,0
68424,0,9,4,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
69278,0,9,23,0,30,0,0,59,3,1,0,0,0,0,0,0,0,1,0,1
72325,0,9,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0
72575,0,9,100,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0
73347,0,9,0,0,18,0,0,1,34,0,0,0,0,0,0,0,0,2,0,0
73885,0,9,89,1,0,0,0,8,0,0,0,0,0,0,0,0,26,1,0,0
77017,0,9,111,0,0,0,0,18,0,12,0,0,0,0,0,0,4,1,0,0
77863,0,9,85,0,3,0,0,90,3,6,0,0,0,0,0,0,6,0,0,0
78495,0,9,83,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80158,0,9,56,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
81376,0,9,32,1,64,0,0,2,2,56,0,0,0,0,0,0,0,0,0,0
84552,0,9,104,0,0,0,0,8,2,30,0,0,0,0,0,0,0,1,0,0
84764,0,9,63,0,0,0,0,2,0,23,0,0,0,0,0,0,4,0,0,0
87793,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61502,0,8,0,0,59,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
63154,0,8,0,1,59,0,1,0,18,0,3,0,0,0,0,0,0,2,0,0
64745,0,8,0,0,24,0,43,0,4,0,0,0,0,0,0,0,0,0,0,0
66408,0,8,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66640,0,8,2,0,35,0,3,77,0,0,0,0,0,0,0,0,0,0,0,3
66661,0,8,1,1,2,0,14,66,0,0,0,0,0,0,0,0,0,0,0,0
66859,0,8,134,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
67856,0,8,0,0,56,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
74353,0,8,0,0,0,0,21,19,0,0,42,0,0,0,0,0,0,0,0,0
75831,0,8,0,0,2,0,19,61,0,6,0,0,0,0,0,0,0,1,0,0
76488,0,8,0,1,43,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
77966,0,8,18,0,0,0,0,2,0,73,0,0,0,0,0,0,0,0,0,0
78662,0,8,6,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78684,0,8,81,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,0,0
79183,0,8,87,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
82414,0,8,84,0,1,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0
82464,0,8,3,1,2,0,56,0,3,16,0,0,0,0,0,0,0,0,0,0
82471,0,8,44,0,0,0,0,13,0,76,0,0,0,0,0,0,0,4,0,0
83629,0,8,35,0,0,0,3,84,0,0,0,0,0,0,0,0,1,0,0,2
84106,0,8,63,0,2,0,0,81,3,10,0,0,0,0,0,0,0,0,0,19
84769,0,8,0,0,4,0,0,49,0,18,0,0,0,0,0,0,0,0,0,0
85460,0,8,88,0,0,0,0,11,0,22,0,0,0,0,0,0,0,0,0,0
85562,0,8,0,0,29,0,8,4,0,80,0,0,0,0,0,0,0,1,0,1
85858,0,8,27,0,2,0,0,4,0,76,0,0,0,0,0,0,13,0,0,0
85915,0,8,42,0,0,0,3,0,0,7,0,0,0,0,0,0,0,10,0,0
85987,0,8,0,0,55,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
86671,0,8,46,0,4,0,0,62,1,7,0,0,0,0,0,0,0,0,0,0
61913,0,7,0,0,78,1,23,0,3,0,0,0,0,7,0,0,0,0,0,1
62204,0,7,0,0,50,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
62851,0,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62982,0,7,0,0,73,0,14,0,2,0,0,0,0,1,0,0,0,0,0,0
65158,0,7,0,0,3,0,38,0,4,0,0,0,0,1,0,0,0,5,0,0
65227,0,7,0,0,0,0,32,12,0,0,1,0,0,0,0,0,0,1,0,0
66710,0,7,24,0,121,0,24,8,2,0,0,0,0,0,0,0,0,4,0,0
66862,0,7,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,42,0,0
67114,0,7,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67172,0,7,38,0,6,0,1,52,1,0,0,0,0,0,0,0,0,0,0,0
67996,0,7,23,0,0,0,0,21,2,77,0,0,0,0,0,0,0,0,0,0
68709,0,7,70,0,0,0,2,22,0,0,0,0,0,0,0,0,0,3,0,0
68835,0,7,170,0,2,0,31,10,3,35,0,0,0,0,0,0,0,0,0,0
69316,0,7,43,0,4,0,3,4,18,0,0,0,0,3,0,0,0,0,0,0
69708,0,7,19,1,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0
70081,0,7,71,0,24,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
72719,0,7,141,0,0,0,0,37,0,8,0,0,0,0,0,0,7,0,0,1
72880,0,7,88,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
73308,0,7,85,0,3,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0
74259,0,7,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
75619,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
75812,0,7,4,0,59,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0
76055,0,7,15,0,0,0,1,6,0,0,0,0,0,37,0,0,0,0,0,0
77349,0,7,0,0,83,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0
78471,0,7,0,4,0,46,0,3,0,0,3,0,0,0,0,0,0,0,0,2
79673,0,7,0,0,2,0,47,0,0,5,0,0,0,12,0,0,0,0,0,0
79928,0,7,26,0,0,0,2,78,0,59,0,0,0,0,0,0,0,0,0,0
80332,0,7,0,0,24,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0
80799,0,7,67,0,0,0,0,12,0,33,0,0,0,0,0,0,0,0,0,0
86221,0,7,105,0,3,0,1,47,1,8,0,0,0,0,0,0,0,0,0,0
86890,0,7,0,0,55,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
87511,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87514,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61921,0,6,0,0,56,0,73,0,0,0,1,0,0,0,0,0,0,2,0,0
62305,0,6,0,0,5,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0
63540,0,6,0,0,155,0,8,0,6,0,0,0,1,0,0,0,0,15,0,0
64374,0,6,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0
66362,0,6,0,0,84,1,25,1,0,0,1,0,0,0,0,0,0,0,0,3
66486,0,6,0,0,45,0,21,0,4,0,0,0,0,0,0,0,0,0,0,0
66760,0,6,12,1,83,0,0,23,6,0,0,0,0,0,0,3,0,0,0,0
67042,0,6,37,0,0,0,7,63,8,0,0,0,0,0,0,0,0,0,0,0
67180,0,6,106,0,9,0,11,13,0,0,0,0,0,0,0,0,0,3,0,0
67994,0,6,0,0,85,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0
68486,0,6,48,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
71899,0,6,105,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
73139,0,6,46,1,16,0,2,0,0,0,1,0,0,0,0,0,0,38,0,0
76097,0,6,0,0,0,0,0,26,0,0,11,0,0,0,0,0,0,0,0,0
76356,0,6,0,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0
78059,0,6,9,0,3,9,0,0,0,0,0,0,4,28,0,0,0,0,0,0
78543,0,6,108,0,0,0,9,8,0,26,0,0,0,0,0,0,5,0,0,0
79189,0,6,0,0,73,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
79617,0,6,111,0,0,0,0,15,3,8,0,0,0,0,0,0,3,0,0,0
79837,0,6,112,0,9,1,0,18,2,26,0,0,0,0,0,0,0,0,0,0
81100,0,6,53,0,1,0,2,61,2,0,0,0,0,0,0,0,8,0,0,1
82906,0,6,4,0,0,0,20,50,0,5,0,0,0,0,0,0,0,0,0,0
82967,0,6,13,0,63,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
82987,0,6,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,0
83190,0,6,7,1,47,0,60,0,5,0,0,0,0,0,0,0,0,3,0,0
85211,0,6,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85290,0,6,124,1,5,0,0,8,0,41,0,0,0,0,0,0,0,0,0,0
86697,0,6,0,0,54,0,0,1,0,7,0,0,2,18,0,0,0,0,0,0
87307,0,6,5,0,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
87335,0,6,83,0,0,0,14,7,2,5,0,0,0,0,0,0,0,0,0,0
87431,0,6,38,1,4,0,0,0,0,92,0,0,1,0,0,0,9,0,0,1
61747,0,5,0,0,8,0,99,0,3,0,0,0,0,0,0,0,0,1,0,19
61760,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,35,0,0
61821,0,5,0,1,85,0,25,0,5,0,1,0,0,0,0,0,0,0,0,0
63282,0,5,0,0,82,0,16,0,2,0,0,0,0,0,0,0,0,5,0,0
63934,0,5,0,0,67,2,29,0,0,0,5,0,0,0,0,0,0,3,0,0
64655,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,47,0,0
66455,0,5,0,0,71,0,6,23,0,0,0,0,0,0,0,0,0,2,0,0
66731,0,5,60,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0
67074,0,5,31,1,90,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
67524,0,5,23,1,55,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
67637,0,5,113,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
70179,0,5,36,0,72,0,0,17,1,8,0,0,0,1,0,0,0,0,0,0
71303,0,5,18,0,38,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
71775,0,5,70,0,0,0,0,12,23,1,0,0,0,0,0,0,0,2,0,0
71871,0,5,115,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0
71929,0,5,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71933,0,5,52,1,2,0,53,11,1,0,0,0,0,0,0,0,0,0,0,0
71981,0,5,119,1,8,0,0,10,2,23,0,0,0,0,0,0,0,1,0,0
74784,0,5,11,0,67,2,0,8,0,0,0,0,0,1,0,0,0,0,0,0
76799,0,5,35,0,84,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0
77088,0,5,114,0,7,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
79386,0,5,87,0,26,0,0,14,0,3,0,0,0,0,0,1,2,0,0,0
79923,0,5,62,0,3,0,0,100,2,13,0,0,0,0,0,0,0,2,1,0
79983,0,5,90,1,0,0,0,19,1,42,0,0,0,0,0,0,0,4,0,0
80376,0,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
81671,0,5,0,0,0,0,12,3,0,0,0,0,0,0,0,0,30,0,0,0
82887,0,5,0,2,11,0,50,0,0,17,0,0,0,0,0,0,0,0,0,0
83012,0,5,114,0,1,0,0,10,0,35,0,0,0,0,0,0,0,2,0,1
83666,0,5,13,0,0,0,17,73,0,39,0,0,0,0,0,0,0,3,0,0
83693,0,5,54,0,0,0,0,63,1,21,0,0,0,0,0,0,0,0,0,1
83694,0,5,70,0,5,0,0,0,0,34,2,0,0,0,0,0,0,0,0,0
85039,0,5,187,0,2,0,4,53,0,24,0,0,0,0,0,0,0,0,0,3
85421,0,5,1,0,0,0,0,0,21,0,12,0,0,0,0,0,0,0,0,0
86264,0,5,10,0,1,24,54,2,0,2,6,0,0,0,0,0,0,0,0,1
86459,0,5,3,0,0,30,0,0,0,0,15,6,0,0,0,0,0,0,0,0
87340,0,5,0,0,3,0,0,0,33,0,10,0,25,0,0,0,0,0,0,0
87344,0,5,153,0,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,3
87444,0,5,149,0,4,0,0,20,2,38,0,0,0,0,0,0,0,0,0,0
61447,0,4,0,0,75,0,7,0,5,0,0,0,0,0,0,0,0,10,0,0
62042,0,4,0,0,5,0,11,0,6,0,3,0,42,0,0,0,0,31,0,0
62195,0,4,0,0,73,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
62225,0,4,0,0,67,0,14,0,0,0,0,0,4,0,0,0,0,8,0,0
62285,0,4,0,0,38,0,91,0,5,0,0,0,0,0,0,0,0,1,0,1
62292,0,4,0,0,81,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0
63571,0,4,0,1,23,0,4,0,8,0,30,0,0,0,0,0,0,0,0,0
67641,0,4,57,1,11,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
68507,0,4,41,1,0,0,66,61,1,3,0,0,0,0,0,0,0,0,0,1
69186,0,4,84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69583,0,4,55,2,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
69819,0,4,0,1,0,31,0,0,8,0,0,0,0,0,0,0,0,3,0,0
70517,0,4,0,0,58,0,1,3,0,4,0,0,0,0,0,0,0,9,0,4
71461,0,4,79,1,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
72225,0,4,230,0,3,0,0,24,10,13,0,0,0,0,0,0,2,0,0,0
73681,0,4,9,3,0,0,1,99,1,51,0,0,0,0,0,0,0,0,0,0
73806,0,4,41,0,0,0,8,6,4,0,0,0,0,0,0,0,45,0,0,0
74431,0,4,182,0,8,0,0,23,2,14,0,0,0,0,0,0,0,0,0,0
75170,0,4,117,0,3,0,12,9,2,0,0,0,0,0,0,0,0,1,0,2
75365,0,4,41,0,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0
76311,0,4,0,0,42,0,56,0,4,0,0,0,0,0,0,2,0,2,0,0
76608,0,4,54,0,0,0,1,12,0,4,0,0,0,0,0,0,58,0,0,0
77071,0,4,143,0,8,0,0,0,7,38,0,0,0,0,0,0,0,0,0,0
77999,0,4,20,0,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
78221,0,4,0,1,77,0,0,16,21,10,0,0,0,0,0,0,0,1,0,0
79924,0,4,98,0,7,0,0,35,0,4,0,0,0,2,0,0,0,0,0,0
80103,0,4,100,1,0,0,3,10,0,121,0,0,0,0,0,1,0,0,0,0
80168,0,4,121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
80294,0,4,158,0,0,1,0,0,0,20,0,0,0,0,0,0,0,2,0,0
80527,0,4,0,0,12,0,0,0,0,6,0,0,19,41,0,0,0,0,0,0
81197,0,4,19,1,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0
81547,0,4,57,2,13,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0
83403,0,4,89,1,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0
83998,0,4,2,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0
84098,0,4,17,0,22,0,0,85,1,29,0,0,0,0,0,0,0,0,0,0
84135,0,4,0,0,71,0,0,12,1,12,0,0,0,0,0,0,0,1,0,0
84208,0,4,123,0,0,1,0,14,1,33,0,0,0,0,0,0,0,0,0,0
85380,0,4,72,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
85435,0,4,9,0,33,0,64,0,2,12,0,0,0,0,0,0,0,0,0,1
86877,0,4,69,0,11,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0
87504,0,4,47,0,0,0,0,8,0,12,0,0,0,0,0,0,5,0,0,0
87563,0,4,81,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61832,0,3,0,0,48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62968,0,3,0,0,63,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0
63244,0,3,0,0,27,0,4,0,4,0,0,0,0,0,0,0,0,31,0,1
63522,0,3,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
64367,0,3,0,0,91,0,2,0,8,0,5,0,0,2,0,0,0,45,0,0
65445,0,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65650,0,3,0,0,11,0,23,61,0,0,0,0,0,2,0,0,0,5,0,1
65774,0,3,0,1,21,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
66153,0,3,0,0,4,0,18,96,2,0,0,0,0,0,0,0,0,0,0,0
66185,0,3,0,0,112,0,13,47,2,0,0,0,0,0,0,0,0,4,0,0
66214,0,3,0,0,4,0,18,54,0,0,3,0,0,0,0,0,0,6,0,10
66980,0,3,118,1,4,0,11,15,0,0,0,0,0,0,0,0,15,2,0,0
67021,0,3,0,1,0,0,0,15,36,0,3,0,1,0,0,0,0,0,0,0
67158,0,3,144,0,9,0,2,13,0,3,0,0,0,0,0,0,0,2,0,0
67310,0,3,72,0,0,0,0,0,0,7,0,0,0,0,0,0,0,46,0,0
68010,0,3,0,1,5,0,41,0,2,0,0,0,0,0,0,0,0,7,0,0
68722,0,3,34,0,0,0,0,12,0,0,0,0,0,0,0,0,0,38,0,0
69651,0,3,28,0,0,0,0,56,14,0,0,0,0,0,0,0,0,5,0,0
70534,0,3,17,0,53,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0
70710,0,3,34,0,0,0,7,57,0,12,0,0,0,0,0,0,2,0,0,0
71687,0,3,186,0,7,0,10,23,4,0,0,0,0,0,0,0,0,0,0,0
72375,0,3,30,0,14,0,2,84,2,0,0,0,0,0,0,0,0,1,0,0
73108,0,3,0,44,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73353,0,3,129,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
73371,0,3,5,0,63,0,3,0,1,0,0,0,0,0,0,0,0,12,0,0
73564,0,3,0,2,0,36,0,0,0,0,6,0,0,0,0,0,0,0,0,0
74064,0,3,0,5,0,97,0,0,0,0,0,0,0,0,14,0,0,0,0,3
74527,0,3,56,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
74757,0,3,4,0,47,0,7,0,2,0,0,0,0,0,0,0,0,7,0,0
76583,0,3,4,0,0,0,0,0,0,21,34,0,0,0,0,0,0,0,0,0
77114,0,3,0,0,34,0,62,0,0,14,0,0,0,0,0,0,0,3,0,0
77207,0,3,8,0,2,0,0,70,0,0,0,0,0,6,0,0,0,4,0,0
77873,0,3,112,0,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
78121,0,3,12,0,0,0,0,7,0,43,0,0,0,0,0,0,0,5,0,0
78141,0,3,0,5,0,0,0,0,0,0,43,0,0,2,0,0,0,0,0,0
78232,0,3,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,40,0,0
78510,0,3,115,0,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
78674,0,3,28,0,8,0,0,0,42,1,0,0,0,0,0,0,0,2,0,0
78878,0,3,57,1,2,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
78998,0,3,146,1,3,0,25,20,0,3,0,0,0,0,0,0,10,0,0,0
79137,0,3,0,0,76,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
80165,0,3,29,0,0,0,0,11,0,69,0,0,0,0,0,0,0,1,0,0
80237,0,3,152,1,0,0,2,21,0,18,0,0,0,0,0,0,1,0,0,0
80567,0,3,50,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10
80581,0,3,33,0,86,0,0,7,3,0,0,0,0,0,0,0,0,1,0,0
81235,0,3,0,22,0,17,1,0,5,0,2,0,0,0,0,0,0,0,0,0
81251,0,3,105,0,2,0,4,57,0,13,0,0,0,0,0,0,0,0,0,0
82130,0,3,0,0,66,0,0,24,4,3,0,0,0,0,0,0,0,1,0,0
82300,0,3,12,0,0,0,0,8,1,55,0,0,0,0,0,0,40,0,0,0
82620,0,3,28,0,43,0,0,13,3,103,0,0,0,1,0,0,0,3,0,0
83480,0,3,80,0,0,0,0,6,12,2,0,0,0,0,0,0,0,0,0,0
83626,0,3,133,0,12,0,0,8,3,49,0,0,0,0,0,0,0,0,0,0
83717,0,3,150,0,5,1,0,32,1,21,2,2,0,0,0,0,0,1,0,1
84088,0,3,0,2,26,0,45,0,0,0,4,0,0,0,0,0,0,0,0,0
84758,0,3,0,1,0,0,46,18,5,15,0,0,0,0,0,0,0,0,0,0
85669,0,3,130,0,0,0,0,26,7,12,0,0,0,0,0,0,0,2,0,0
85691,0,3,93,0,0,0,0,1,3,41,0,0,0,3,0,0,0,3,0,0
85705,0,3,59,0,2,0,0,8,0,109,0,0,0,0,0,0,12,0,0,0
85953,0,3,41,0,1,0,0,14,0,76,0,0,0,0,0,0,0,0,0,0
86016,0,3,170,0,4,0,1,15,0,38,2,0,0,0,0,0,0,6,0,1
86681,0,3,49,1,0,13,0,0,3,0,0,1,0,0,0,0,0,2,0,0
62360,0,2,0,0,18,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0
62593,0,2,0,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62669,0,2,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62878,0,2,0,0,39,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
63111,0,2,0,0,40,1,50,0,2,0,0,0,0,0,0,0,0,0,0,0
64716,0,2,0,0,13,0,33,0,0,0,2,0,0,0,0,0,0,10,0,53
65633,0,2,0,0,26,0,9,84,0,0,0,0,0,1,0,0,0,2,0,13
66148,0,2,0,0,22,0,35,108,6,0,1,0,0,0,0,0,0,4,0,0
66571,0,2,0,0,23,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0
66821,0,2,0,1,8,0,70,0,0,0,0,0,0,0,0,2,0,5,0,0
66874,0,2,40,0,108,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
67103,0,2,117,0,4,0,11,7,0,19,0,0,0,0,0,1,0,0,0,0
67684,0,2,5,0,0,0,11,0,0,0,0,0,0,0,26,0,0,0,0,0
67821,0,2,32,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,33
67887,0,2,123,0,7,0,3,17,0,2,0,0,0,2,0,0,0,8,0,0
67965,0,2,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70671,0,2,0,0,4,0,12,22,0,6,0,0,0,71,0,0,0,9,0,0
70672,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,35,0,0
70686,0,2,0,1,0,0,0,0,7,0,0,0,0,6,1,0,0,34,0,0
70709,0,2,0,0,34,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0
72067,0,2,0,3,62,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
72076,0,2,11,1,73,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
72489,0,2,45,0,0,0,0,80,0,0,0,0,0,0,0,0,1,0,0,7
72667,0,2,36,8,2,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0
73313,0,2,23,0,0,0,1,20,0,0,0,0,0,29,0,0,0,0,0,0
73322,0,2,80,0,2,0,4,12,0,21,0,0,0,0,0,0,0,0,0,0
73450,0,2,0,0,24,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0
73615,0,2,0,0,60,0,0,0,1,0,0,0,1,4,0,0,0,8,0,0
74196,0,2,1,0,79,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0
74250,0,2,0,0,87,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
74268,0,2,6,0,0,0,7,0,0,112,0,0,0,0,0,0,22,2,0,0
74378,0,2,21,0,2,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0
74730,0,2,21,0,8,0,0,9,46,34,0,0,0,0,0,3,0,8,0,0
74812,0,2,0,0,0,0,0,51,6,5,3,0,0,0,0,0,0,13,0,0
75322,0,2,0,0,26,0,8,0,0,0,0,0,0,2,0,0,23,0,0,0
75728,0,2,38,0,66,0,2,1,1,17,0,0,0,1,0,0,0,2,0,0
76610,0,2,87,0,0,0,1,8,2,19,0,0,0,6,0,0,0,0,0,0
76832,0,2,5,0,5,0,48,19,0,0,0,0,0,0,0,0,0,0,0,0
76853,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
76987,0,2,0,0,52,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
77001,0,2,16,0,0,0,25,10,0,0,0,0,0,1,0,0,0,1,0,0
77126,0,2,21,0,0,0,0,7,0,38,0,0,0,0,0,0,54,0,0,0
77152,0,2,20,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,0
77268,0,2,0,0,78,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0
77845,0,2,40,0,0,0,1,0,0,11,0,0,0,0,0,0,7,26,0,0
77851,0,2,21,0,41,0,0,4,3,0,2,0,0,0,0,0,0,0,0,0
78762,0,2,59,2,13,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
78880,0,2,0,0,57,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0
79748,0,2,178,0,11,0,0,10,0,31,0,0,0,0,0,0,0,0,0,1
79760,0,2,43,0,0,0,0,9,0,67,0,0,0,0,0,0,0,2,0,0
79907,0,2,84,0,16,0,11,0,1,4,0,0,0,0,0,0,0,0,0,0
79919,0,2,0,0,0,0,5,0,27,0,0,0,0,1,0,0,0,0,2,0
79998,0,2,84,0,1,0,2,20,0,10,1,0,0,0,0,0,0,0,0,0
80029,0,2,55,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
80057,0,2,0,1,0,5,23,0,0,0,39,0,0,0,0,0,0,0,0,0
80322,0,2,141,0,25,0,0,7,4,1,0,0,0,1,0,0,0,0,0,1
80441,0,2,0,2,5,17,34,0,20,0,0,0,0,0,0,0,0,0,0,0
80454,0,2,72,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0
80459,0,2,0,0,0,0,6,0,0,0,23,0,0,0,0,0,0,0,0,0
80598,0,2,56,0,1,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0
81396,0,2,143,0,0,0,0,21,0,13,0,0,0,0,0,0,4,0,0,0
81748,0,2,65,0,1,0,0,19,6,0,0,0,0,0,0,0,0,0,0,1
81776,0,2,159,0,0,0,0,22,4,66,0,0,0,0,0,0,0,2,0,0
82086,0,2,48,0,2,0,0,112,2,7,0,0,0,0,0,0,0,10,0,0
82375,0,2,0,0,2,0,0,48,0,1,0,0,0,10,0,0,0,0,0,0
83984,0,2,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,1,0,24
84040,0,2,0,0,13,0,45,6,0,2,0,0,0,2,0,0,0,0,0,0
