"","src_username","dst_username","log_forward_time","cat_forward_time","mode_forward_time","n_records","left_ratio","bar_color"
"13644","mimisramova","smebratia",2.80955971463527,3,3,606,1.02420821655424,"darkgreen"
"13645","mimisramova","smebratia",2.72345567203519,3,3,606,1.02420821655424,"darkgreen"
"13646","mimisramova","investigativnyblogSK",2.71850168886727,3,3,1180,0.993336156601475,"darkgreen"
"13647","mimisramova","slovanskenoviny",4.27877645795564,4.5,3.5,225,1.06844335419621,"darkgreen"
"13648","mimisramova","investigativnyblogSK",2.91487181754005,3,3,1180,0.993336156601475,"darkgreen"
"13649","mimisramova","investigativnyblogSK",2.38916608436453,2.5,3,1180,0.993336156601475,"darkgreen"
"13650","mimisramova","vsetkyspravy",4.88957060163171,5,4.5,345,1.16995899458766,"darkgreen"
"13651","mimisramova","investigativnyblogSK",2.77597433112937,3,3,1180,0.993336156601475,"darkgreen"
"13652","mimisramova","smebratia",2.55990662503611,3,3,606,1.02420821655424,"darkgreen"
"13653","mimisramova","smebratia",2.55870857053317,3,3,606,1.02420821655424,"darkgreen"
"13654","mimisramova","smebratia",2.55870857053317,3,3,606,1.02420821655424,"darkgreen"
"13655","mimisramova","smebratia",2.55870857053317,3,3,606,1.02420821655424,"darkgreen"
"13656","mimisramova","smebratia",3.49748253736737,3.5,3,606,1.02420821655424,"darkgreen"
"13657","mimisramova","vsetkyspravy",4.84271530433296,5,4.5,345,1.16995899458766,"darkgreen"
"13658","mimisramova","investigativnyblogSK",1.63346845557959,2,3,1180,0.993336156601475,"darkgreen"
"13659","mimisramova","investigativnyblogSK",3.10890312766731,3.5,3,1180,0.993336156601475,"darkgreen"
"13660","mimisramova","smebratia",2.62838893005031,3,3,606,1.02420821655424,"darkgreen"
"13661","mimisramova","smebratia",4.20068637596962,4.5,3,606,1.02420821655424,"darkgreen"
"13662","mimisramova","investigativnyblogSK",3.3021143769562,3.5,3,1180,0.993336156601475,"darkgreen"
"13663","mimisramova","smebratia",2.56702636615906,3,3,606,1.02420821655424,"darkgreen"
"13664","mimisramova","slovanskenoviny",4.61093683123266,5,3.5,225,1.06844335419621,"darkgreen"
"13665","mimisramova","smebratia",2.52374646681156,3,3,606,1.02420821655424,"darkgreen"
"13666","mimisramova","investigativnyblogSK",3.53440689913788,4,3,1180,0.993336156601475,"darkgreen"
"13667","mimisramova","investigativnyblogSK",3.54555450723407,4,3,1180,0.993336156601475,"darkgreen"
"13668","mimisramova","vsetkyspravy",4.75370559383959,5,4.5,345,1.16995899458766,"darkgreen"
"13669","mimisramova","investigativnyblogSK",3.20601587676334,3.5,3,1180,0.993336156601475,"darkgreen"
"13670","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13671","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13672","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13673","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13674","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13675","mimisramova","smebratia",1.76342799356294,2,3,606,1.02420821655424,"darkgreen"
"13676","mimisramova","investigativnyblogSK",2.30102999566398,2.5,3,1180,0.993336156601475,"darkgreen"
"13677","mimisramova","investigativnyblogSK",3.79518458968242,4,3,1180,0.993336156601475,"darkgreen"
"13678","mimisramova","smebratia",3.02571538390134,3.5,3,606,1.02420821655424,"darkgreen"
"13679","mimisramova","investigativnyblogSK",3.01619735351244,3.5,3,1180,0.993336156601475,"darkgreen"
"13680","mimisramova","investigativnyblogSK",2.79865064544527,3,3,1180,0.993336156601475,"darkgreen"
"13681","mimisramova","vsetkyspravy",3.12352498094273,3.5,4.5,345,1.16995899458766,"darkgreen"
"13682","mimisramova","investigativnyblogSK",1.86923171973098,2,3,1180,0.993336156601475,"darkgreen"
"13683","mimisramova","investigativnyblogSK",1.86923171973098,2,3,1180,0.993336156601475,"darkgreen"
"13684","mimisramova","slovanskenoviny",2.22530928172586,2.5,3.5,225,1.06844335419621,"darkgreen"
"13685","mimisramova","investigativnyblogSK",2.15228834438306,2.5,3,1180,0.993336156601475,"darkgreen"
"13686","mimisramova","investigativnyblogSK",4.4696747725518,4.5,3,1180,0.993336156601475,"darkgreen"
"13687","mimisramova","smebratia",2.57518784492766,3,3,606,1.02420821655424,"darkgreen"
"13688","mimisramova","investigativnyblogSK",4.46395268171941,4.5,3,1180,0.993336156601475,"darkgreen"
"13689","mimisramova","investigativnyblogSK",4.46411679444404,4.5,3,1180,0.993336156601475,"darkgreen"
"13690","mimisramova","investigativnyblogSK",4.46441502242617,4.5,3,1180,0.993336156601475,"darkgreen"
"13691","mimisramova","investigativnyblogSK",4.46454915823386,4.5,3,1180,0.993336156601475,"darkgreen"
"13692","mimisramova","smebratia",3.73663549768682,4,3,606,1.02420821655424,"darkgreen"
"13693","mimisramova","smebratia",4.11300694000094,4.5,3,606,1.02420821655424,"darkgreen"
"13694","mimisramova","slovanskenoviny",3.56407397897715,4,3.5,225,1.06844335419621,"darkgreen"
"13695","mimisramova","investigativnyblogSK",3.78965120879341,4,3,1180,0.993336156601475,"darkgreen"
"13696","mimisramova","smebratia",2.61066016308988,3,3,606,1.02420821655424,"darkgreen"
"13697","mimisramova","investigativnyblogSK",2.37291200297011,2.5,3,1180,0.993336156601475,"darkgreen"
"13698","mimisramova","smebratia",3.75450122938692,4,3,606,1.02420821655424,"darkgreen"
"13699","mimisramova","investigativnyblogSK",2.23552844690755,2.5,3,1180,0.993336156601475,"darkgreen"
"13700","mimisramova","smebratia",3.51995918075207,4,3,606,1.02420821655424,"darkgreen"
"13701","mimisramova","smebratia",3.51995918075207,4,3,606,1.02420821655424,"darkgreen"
"13702","mimisramova","slovanskenoviny",3.97854570046274,4,3.5,225,1.06844335419621,"darkgreen"
"13703","mimisramova","smebratia",3.75342984157542,4,3,606,1.02420821655424,"darkgreen"
"13704","mimisramova","investigativnyblogSK",3.55461028522616,4,3,1180,0.993336156601475,"darkgreen"
"13705","mimisramova","vsetkyspravy",4.22667722078456,4.5,4.5,345,1.16995899458766,"darkgreen"
"13706","mimisramova","investigativnyblogSK",3.71441359228712,4,3,1180,0.993336156601475,"darkgreen"
"13707","mimisramova","vsetkyspravy",4.46215832102648,4.5,4.5,345,1.16995899458766,"darkgreen"
"13708","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13709","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13710","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13711","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13712","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13713","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13714","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13715","mimisramova","vsetkyspravy",4.4621433368292,4.5,4.5,345,1.16995899458766,"darkgreen"
"13716","mimisramova","vsetkyspravy",4.03973129609869,4.5,4.5,345,1.16995899458766,"darkgreen"
"13717","mimisramova","vsetkyspravy",3.94131262536066,4,4.5,345,1.16995899458766,"darkgreen"
"13718","mimisramova","smebratia",3.23451728351269,3.5,3,606,1.02420821655424,"darkgreen"
"13719","mimisramova","smebratia",3.55303301620244,4,3,606,1.02420821655424,"darkgreen"
"13720","mimisramova","smebratia",3.55303301620244,4,3,606,1.02420821655424,"darkgreen"
"13721","mimisramova","vsetkyspravy",4.28225948308398,4.5,4.5,345,1.16995899458766,"darkgreen"
"13722","mimisramova","smebratia",4.17493159352844,4.5,3,606,1.02420821655424,"darkgreen"
"13723","mimisramova","smebratia",4.17493159352844,4.5,3,606,1.02420821655424,"darkgreen"
"13724","mimisramova","vsetkyspravy",3.18667386749975,3.5,4.5,345,1.16995899458766,"darkgreen"
"13725","mimisramova","slovanskenoviny",3.20194306340165,3.5,3.5,225,1.06844335419621,"darkgreen"
"13726","mimisramova","slovanskenoviny",3.20194306340165,3.5,3.5,225,1.06844335419621,"darkgreen"
"13727","mimisramova","vsetkyspravy",4.35888620440587,4.5,4.5,345,1.16995899458766,"darkgreen"
"13728","mimisramova","smebratia",2.13033376849501,2.5,3,606,1.02420821655424,"darkgreen"
"13729","mimisramova","investigativnyblogSK",2.50242711998443,3,3,1180,0.993336156601475,"darkgreen"
"13730","mimisramova","vsetkyspravy",3.34064237756071,3.5,4.5,345,1.16995899458766,"darkgreen"
"13731","mimisramova","slovanskenoviny",3.86320385902863,4,3.5,225,1.06844335419621,"darkgreen"
"13732","mimisramova","investigativnyblogSK",2.29003461136252,2.5,3,1180,0.993336156601475,"darkgreen"
"13733","mimisramova","slovanskenoviny",4.43663963169266,4.5,3.5,225,1.06844335419621,"darkgreen"
"13734","mimisramova","investigativnyblogSK",2.98587535730839,3,3,1180,0.993336156601475,"darkgreen"
"13735","mimisramova","investigativnyblogSK",2.98587535730839,3,3,1180,0.993336156601475,"darkgreen"
"13736","mimisramova","investigativnyblogSK",2.98587535730839,3,3,1180,0.993336156601475,"darkgreen"
"13737","mimisramova","investigativnyblogSK",2.98587535730839,3,3,1180,0.993336156601475,"darkgreen"
"13738","mimisramova","investigativnyblogSK",2.98587535730839,3,3,1180,0.993336156601475,"darkgreen"
"13739","mimisramova","smebratia",2.21218760440396,2.5,3,606,1.02420821655424,"darkgreen"
"13740","mimisramova","smebratia",2.93399316383124,3,3,606,1.02420821655424,"darkgreen"
"13741","mimisramova","smebratia",2.93399316383124,3,3,606,1.02420821655424,"darkgreen"
"13742","mimisramova","smebratia",2.93399316383124,3,3,606,1.02420821655424,"darkgreen"
"13743","mimisramova","slovanskenoviny",3.72312715879569,4,3.5,225,1.06844335419621,"darkgreen"
"13744","mimisramova","smebratia",2.00860017176192,2.5,3,606,1.02420821655424,"darkgreen"
"13745","mimisramova","investigativnyblogSK",2.18752072083646,2.5,3,1180,0.993336156601475,"darkgreen"
"13746","mimisramova","smebratia",2.21218760440396,2.5,3,606,1.02420821655424,"darkgreen"
"13747","mimisramova","smebratia",1.83884909073726,2,3,606,1.02420821655424,"darkgreen"
"13748","mimisramova","smebratia",2.02938377768521,2.5,3,606,1.02420821655424,"darkgreen"
"13749","mimisramova","slovanskenoviny",3.73798732633343,4,3.5,225,1.06844335419621,"darkgreen"
"13750","mimisramova","investigativnyblogSK",2.6232492903979,3,3,1180,0.993336156601475,"darkgreen"
"13751","mimisramova","investigativnyblogSK",3.16643011384328,3.5,3,1180,0.993336156601475,"darkgreen"
"13752","mimisramova","smebratia",2.13353890837022,2.5,3,606,1.02420821655424,"darkgreen"
"13753","mimisramova","investigativnyblogSK",3.16643011384328,3.5,3,1180,0.993336156601475,"darkgreen"
"13754","mimisramova","smebratia",2.13353890837022,2.5,3,606,1.02420821655424,"darkgreen"
"13755","mimisramova","investigativnyblogSK",2.54406804435028,3,3,1180,0.993336156601475,"darkgreen"
"13756","mimisramova","investigativnyblogSK",2.42651126136458,2.5,3,1180,0.993336156601475,"darkgreen"
"13757","mimisramova","smebratia",2.87098881376058,3,3,606,1.02420821655424,"darkgreen"
"13758","mimisramova","investigativnyblogSK",1.73239375982297,2,3,1180,0.993336156601475,"darkgreen"
"13759","mimisramova","smebratia",2.88024177589548,3,3,606,1.02420821655424,"darkgreen"
"13760","mimisramova","smebratia",2.88024177589548,3,3,606,1.02420821655424,"darkgreen"
"13761","mimisramova","investigativnyblogSK",3.23070431361257,3.5,3,1180,0.993336156601475,"darkgreen"
"13762","mimisramova","investigativnyblogSK",3.32387060654051,3.5,3,1180,0.993336156601475,"darkgreen"
"13763","mimisramova","smebratia",1.90308998699194,2,3,606,1.02420821655424,"darkgreen"
"13764","mimisramova","investigativnyblogSK",3.33945144130644,3.5,3,1180,0.993336156601475,"darkgreen"
"13765","mimisramova","investigativnyblogSK",3.33945144130644,3.5,3,1180,0.993336156601475,"darkgreen"
"13766","mimisramova","investigativnyblogSK",3.33945144130644,3.5,3,1180,0.993336156601475,"darkgreen"
"13767","mimisramova","investigativnyblogSK",3.33945144130644,3.5,3,1180,0.993336156601475,"darkgreen"
"13768","mimisramova","investigativnyblogSK",3.3392526340327,3.5,3,1180,0.993336156601475,"darkgreen"
"13769","mimisramova","investigativnyblogSK",3.3392526340327,3.5,3,1180,0.993336156601475,"darkgreen"
"13770","mimisramova","investigativnyblogSK",3.34084054981233,3.5,3,1180,0.993336156601475,"darkgreen"
"13771","mimisramova","investigativnyblogSK",3.34183005692051,3.5,3,1180,0.993336156601475,"darkgreen"
"13772","mimisramova","investigativnyblogSK",3.34183005692051,3.5,3,1180,0.993336156601475,"darkgreen"
"13773","mimisramova","investigativnyblogSK",3.34183005692051,3.5,3,1180,0.993336156601475,"darkgreen"
"13774","mimisramova","investigativnyblogSK",3.34183005692051,3.5,3,1180,0.993336156601475,"darkgreen"
"13775","mimisramova","vsetkyspravy",4.79666451279697,5,4.5,345,1.16995899458766,"darkgreen"
"13776","mimisramova","investigativnyblogSK",2.53781909507327,3,3,1180,0.993336156601475,"darkgreen"
"13777","mimisramova","smebratia",2.23299611039215,2.5,3,606,1.02420821655424,"darkgreen"
"13778","mimisramova","investigativnyblogSK",2.53781909507327,3,3,1180,0.993336156601475,"darkgreen"
"13779","mimisramova","smebratia",2.23299611039215,2.5,3,606,1.02420821655424,"darkgreen"
"13780","mimisramova","investigativnyblogSK",2.53781909507327,3,3,1180,0.993336156601475,"darkgreen"
"13781","mimisramova","smebratia",2.23299611039215,2.5,3,606,1.02420821655424,"darkgreen"
"13782","mimisramova","investigativnyblogSK",1.84509804001426,2,3,1180,0.993336156601475,"darkgreen"
"13783","mimisramova","investigativnyblogSK",2.90525604874845,3,3,1180,0.993336156601475,"darkgreen"
"13784","mimisramova","smebratia",4.20663701128354,4.5,3,606,1.02420821655424,"darkgreen"
"13785","mimisramova","investigativnyblogSK",2.83378437465648,3,3,1180,0.993336156601475,"darkgreen"
"13786","mimisramova","smebratia",3.01199311465926,3.5,3,606,1.02420821655424,"darkgreen"
"13787","mimisramova","investigativnyblogSK",3.35850591149024,3.5,3,1180,0.993336156601475,"darkgreen"
"13788","mimisramova","smebratia",2.3654879848909,2.5,3,606,1.02420821655424,"darkgreen"
"13789","mimisramova","investigativnyblogSK",3.35850591149024,3.5,3,1180,0.993336156601475,"darkgreen"
"13790","mimisramova","smebratia",2.3654879848909,2.5,3,606,1.02420821655424,"darkgreen"
"13791","mimisramova","investigativnyblogSK",3.35850591149024,3.5,3,1180,0.993336156601475,"darkgreen"
"13792","mimisramova","smebratia",2.3654879848909,2.5,3,606,1.02420821655424,"darkgreen"
"13793","mimisramova","smebratia",2.62634036737504,3,3,606,1.02420821655424,"darkgreen"
"13794","mimisramova","investigativnyblogSK",3.06929801211553,3.5,3,1180,0.993336156601475,"darkgreen"
"13795","mimisramova","smebratia",4.04622193722164,4.5,3,606,1.02420821655424,"darkgreen"
"13796","mimisramova","investigativnyblogSK",3.6375897858387,4,3,1180,0.993336156601475,"darkgreen"
"13797","mimisramova","investigativnyblogSK",3.04060234011407,3.5,3,1180,0.993336156601475,"darkgreen"
"13798","mimisramova","investigativnyblogSK",2.95230800966213,3,3,1180,0.993336156601475,"darkgreen"
"13799","mimisramova","investigativnyblogSK",2.89542254603941,3,3,1180,0.993336156601475,"darkgreen"
"13800","mimisramova","investigativnyblogSK",2.8998205024271,3,3,1180,0.993336156601475,"darkgreen"
"13801","mimisramova","investigativnyblogSK",2.86923171973098,3,3,1180,0.993336156601475,"darkgreen"
"13802","mimisramova","investigativnyblogSK",3.26434550705009,3.5,3,1180,0.993336156601475,"darkgreen"
"13803","mimisramova","smebratia",3.34024576156793,3.5,3,606,1.02420821655424,"darkgreen"
"13804","mimisramova","investigativnyblogSK",3.10002573010786,3.5,3,1180,0.993336156601475,"darkgreen"
"13805","mimisramova","slovanskenoviny",1.72427586960079,2,3.5,225,1.06844335419621,"darkgreen"
"13806","mimisramova","slovanskenoviny",1.72427586960079,2,3.5,225,1.06844335419621,"darkgreen"
"13807","mimisramova","slovanskenoviny",1.72427586960079,2,3.5,225,1.06844335419621,"darkgreen"
"13808","mimisramova","slovanskenoviny",1.72427586960079,2,3.5,225,1.06844335419621,"darkgreen"
"13809","mimisramova","smebratia",1.23044892137827,1.5,3,606,1.02420821655424,"darkgreen"
"13810","mimisramova","investigativnyblogSK",2.28555730900777,2.5,3,1180,0.993336156601475,"darkgreen"
"13811","mimisramova","casusbellilive",3.46657107238635,3.5,3.5,15,1.76723145424424,"grey"
"13812","mimisramova","slovanskenoviny",3.46819958607261,3.5,3.5,225,1.06844335419621,"darkgreen"
"13813","mimisramova","casusbellilive",3.46657107238635,3.5,3.5,15,1.76723145424424,"grey"
"13814","mimisramova","slovanskenoviny",3.46834733041216,3.5,3.5,225,1.06844335419621,"darkgreen"
"13815","mimisramova","smebratia",3.52543355342882,4,3,606,1.02420821655424,"darkgreen"
"13816","mimisramova","investigativnyblogSK",1.61278385671974,2,3,1180,0.993336156601475,"darkgreen"
"13817","mimisramova","smebratia",2.54032947479087,3,3,606,1.02420821655424,"darkgreen"
"13818","mimisramova","smebratia",2.16435285578444,2.5,3,606,1.02420821655424,"darkgreen"
"13819","mimisramova","investigativnyblogSK",2.99431715266964,3,3,1180,0.993336156601475,"darkgreen"
"13820","mimisramova","investigativnyblogSK",3.09131515969722,3.5,3,1180,0.993336156601475,"darkgreen"
"13821","mimisramova","investigativnyblogSK",2.65321251377534,3,3,1180,0.993336156601475,"darkgreen"
"13822","mimisramova","smebratia",1.67209785793572,2,3,606,1.02420821655424,"darkgreen"
"13823","mimisramova","investigativnyblogSK",3.14019367857863,3.5,3,1180,0.993336156601475,"darkgreen"
"13824","mimisramova","investigativnyblogSK",3.45530177165708,3.5,3,1180,0.993336156601475,"darkgreen"
"13825","mimisramova","investigativnyblogSK",1.7160033436348,2,3,1180,0.993336156601475,"darkgreen"
"13826","mimisramova","investigativnyblogSK",3.45132580848952,3.5,3,1180,0.993336156601475,"darkgreen"
"13827","mimisramova","investigativnyblogSK",3.17753649992986,3.5,3,1180,0.993336156601475,"darkgreen"
"13828","mimisramova","investigativnyblogSK",2.69284691927723,3,3,1180,0.993336156601475,"darkgreen"
"13829","mimisramova","investigativnyblogSK",2.69284691927723,3,3,1180,0.993336156601475,"darkgreen"
"13830","mimisramova","investigativnyblogSK",2.69284691927723,3,3,1180,0.993336156601475,"darkgreen"
"13831","mimisramova","smebratia",3.62838893005031,4,3,606,1.02420821655424,"darkgreen"
"13832","mimisramova","smebratia",3.62838893005031,4,3,606,1.02420821655424,"darkgreen"
"13833","mimisramova","smebratia",3.62838893005031,4,3,606,1.02420821655424,"darkgreen"
"13834","mimisramova","smebratia",2.46239799789896,2.5,3,606,1.02420821655424,"darkgreen"
"13835","mimisramova","investigativnyblogSK",3.42422807069598,3.5,3,1180,0.993336156601475,"darkgreen"
"13836","mimisramova","investigativnyblogSK",3.41296427199666,3.5,3,1180,0.993336156601475,"darkgreen"
"13837","mimisramova","investigativnyblogSK",2.28103336724773,2.5,3,1180,0.993336156601475,"darkgreen"
"13838","mimisramova","investigativnyblogSK",2.00432137378264,2.5,3,1180,0.993336156601475,"darkgreen"
"13839","mimisramova","investigativnyblogSK",3.23678909940929,3.5,3,1180,0.993336156601475,"darkgreen"
"13840","mimisramova","smebratia",3.89773702534543,4,3,606,1.02420821655424,"darkgreen"
"13841","mimisramova","investigativnyblogSK",3.54752857645978,4,3,1180,0.993336156601475,"darkgreen"
"13842","mimisramova","investigativnyblogSK",3.54752857645978,4,3,1180,0.993336156601475,"darkgreen"
"13843","mimisramova","investigativnyblogSK",3.54752857645978,4,3,1180,0.993336156601475,"darkgreen"
"13844","mimisramova","investigativnyblogSK",3.54752857645978,4,3,1180,0.993336156601475,"darkgreen"
"13845","mimisramova","investigativnyblogSK",4.03634938803184,4.5,3,1180,0.993336156601475,"darkgreen"
"13846","mimisramova","investigativnyblogSK",2.18752072083646,2.5,3,1180,0.993336156601475,"darkgreen"
"13847","mimisramova","smebratia",3.93550726582471,4,3,606,1.02420821655424,"darkgreen"
"13848","mimisramova","vsetkyspravy",4.09572712255598,4.5,4.5,345,1.16995899458766,"darkgreen"
"13849","mimisramova","smebratia",1.99122607569249,2,3,606,1.02420821655424,"darkgreen"
"13850","mimisramova","investigativnyblogSK",4.07048117506602,4.5,3,1180,0.993336156601475,"darkgreen"
"13851","mimisramova","smebratia",4.29952908914639,4.5,3,606,1.02420821655424,"darkgreen"
"13852","mimisramova","investigativnyblogSK",2.86628733908419,3,3,1180,0.993336156601475,"darkgreen"
"13853","mimisramova","investigativnyblogSK",2.86923171973098,3,3,1180,0.993336156601475,"darkgreen"
"13854","mimisramova","vsetkyspravy",4.54049214830537,5,4.5,345,1.16995899458766,"darkgreen"
"13855","mimisramova","smebratia",3.04727486738418,3.5,3,606,1.02420821655424,"darkgreen"
"13856","mimisramova","smebratia",3.56336240948661,4,3,606,1.02420821655424,"darkgreen"
"13857","mimisramova","smebratia",1.6232492903979,2,3,606,1.02420821655424,"darkgreen"
"13858","mimisramova","smebratia",3.09516935143176,3.5,3,606,1.02420821655424,"darkgreen"
"13859","mimisramova","investigativnyblogSK",3.17609125905568,3.5,3,1180,0.993336156601475,"darkgreen"
"13860","mimisramova","investigativnyblogSK",1.95424250943932,2,3,1180,0.993336156601475,"darkgreen"
"13861","mimisramova","smebratia",3.46893780566546,3.5,3,606,1.02420821655424,"darkgreen"
"13862","mimisramova","smebratia",3.0884904701824,3.5,3,606,1.02420821655424,"darkgreen"
"13863","mimisramova","investigativnyblogSK",3.57749179983723,4,3,1180,0.993336156601475,"darkgreen"
"13864","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13865","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13866","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13867","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13868","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13869","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13870","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13871","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13872","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13873","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13874","mimisramova","investigativnyblogSK",2.21218760440396,2.5,3,1180,0.993336156601475,"darkgreen"
"13875","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13876","mimisramova","investigativnyblogSK",2.2148438480477,2.5,3,1180,0.993336156601475,"darkgreen"
"13877","mimisramova","smebratia",2,2,3,606,1.02420821655424,"darkgreen"
"13878","mimisramova","investigativnyblogSK",1.89762709129044,2,3,1180,0.993336156601475,"darkgreen"
"13879","mimisramova","investigativnyblogSK",1.93449845124357,2,3,1180,0.993336156601475,"darkgreen"
"13880","mimisramova","investigativnyblogSK",1.93449845124357,2,3,1180,0.993336156601475,"darkgreen"
"13881","mimisramova","investigativnyblogSK",1.93449845124357,2,3,1180,0.993336156601475,"darkgreen"
"13882","mimisramova","investigativnyblogSK",1.93449845124357,2,3,1180,0.993336156601475,"darkgreen"
"13883","mimisramova","investigativnyblogSK",1.93951925261862,2,3,1180,0.993336156601475,"darkgreen"
"13884","mimisramova","investigativnyblogSK",1.93449845124357,2,3,1180,0.993336156601475,"darkgreen"
"13885","mimisramova","smebratia",3.51785541893003,4,3,606,1.02420821655424,"darkgreen"
"13886","mimisramova","investigativnyblogSK",1.27875360095283,1.5,3,1180,0.993336156601475,"darkgreen"
"13887","mimisramova","smebratia",4.1940145463747,4.5,3,606,1.02420821655424,"darkgreen"
"13888","mimisramova","investigativnyblogSK",1.53147891704226,2,3,1180,0.993336156601475,"darkgreen"
"13889","mimisramova","investigativnyblogSK",2.02530586526477,2.5,3,1180,0.993336156601475,"darkgreen"
"13890","mimisramova","investigativnyblogSK",2.02530586526477,2.5,3,1180,0.993336156601475,"darkgreen"
"13891","mimisramova","smebratia",3.36304759452109,3.5,3,606,1.02420821655424,"darkgreen"
"13892","mimisramova","investigativnyblogSK",3.50270017531056,4,3,1180,0.993336156601475,"darkgreen"
"13893","mimisramova","investigativnyblogSK",3.14019367857863,3.5,3,1180,0.993336156601475,"darkgreen"
"13894","mimisramova","smebratia",2.30102999566398,2.5,3,606,1.02420821655424,"darkgreen"
"13895","mimisramova","investigativnyblogSK",2.56584781867352,3,3,1180,0.993336156601475,"darkgreen"
"13896","mimisramova","ksbspravy",3.9183973388437,4,4,20,1.92296072070732,"darkgreen"
"13897","mimisramova","investigativnyblogSK",2.54406804435028,3,3,1180,0.993336156601475,"darkgreen"
"13898","mimisramova","smebratia",3.30254737248749,3.5,3,606,1.02420821655424,"darkgreen"
"13899","mimisramova","ksbspravy",3.73295636957562,4,4,20,1.92296072070732,"darkgreen"
"13900","mimisramova","investigativnyblogSK",2.91275330367132,3,3,1180,0.993336156601475,"darkgreen"
"13901","mimisramova","investigativnyblogSK",3.16790781000148,3.5,3,1180,0.993336156601475,"darkgreen"
"13902","mimisramova","investigativnyblogSK",3.46923274250661,3.5,3,1180,0.993336156601475,"darkgreen"
"13903","mimisramova","smebratia",2.99255351783214,3,3,606,1.02420821655424,"darkgreen"
"13904","mimisramova","investigativnyblogSK",2.07188200730613,2.5,3,1180,0.993336156601475,"darkgreen"
"13905","mimisramova","vsetkyspravy",4.90386559538468,5,4.5,345,1.16995899458766,"darkgreen"
"13906","mimisramova","investigativnyblogSK",3.72238709417712,4,3,1180,0.993336156601475,"darkgreen"
"13907","mimisramova","investigativnyblogSK",2.62117628177504,3,3,1180,0.993336156601475,"darkgreen"
"13908","mimisramova","smebratia",2.91803033678488,3,3,606,1.02420821655424,"darkgreen"
"13909","mimisramova","investigativnyblogSK",3.15044940946088,3.5,3,1180,0.993336156601475,"darkgreen"
"13910","mimisramova","investigativnyblogSK",3.57611089412084,4,3,1180,0.993336156601475,"darkgreen"
"13911","mimisramova","investigativnyblogSK",2.90794852161227,3,3,1180,0.993336156601475,"darkgreen"
"13912","mimisramova","investigativnyblogSK",3.21272015441784,3.5,3,1180,0.993336156601475,"darkgreen"
"13913","mimisramova","slovanskenoviny",4.51786859913919,5,3.5,225,1.06844335419621,"darkgreen"
"13914","mimisramova","investigativnyblogSK",2.58206336291171,3,3,1180,0.993336156601475,"darkgreen"
"13915","mimisramova","investigativnyblogSK",2.58206336291171,3,3,1180,0.993336156601475,"darkgreen"
"13916","mimisramova","investigativnyblogSK",2.4456042032736,2.5,3,1180,0.993336156601475,"darkgreen"
"13917","mimisramova","investigativnyblogSK",2.47856649559384,2.5,3,1180,0.993336156601475,"darkgreen"
"13918","mimisramova","investigativnyblogSK",3.65571454961871,4,3,1180,0.993336156601475,"darkgreen"
"13919","mimisramova","smebratia",3.4605971888976,3.5,3,606,1.02420821655424,"darkgreen"
"13920","mimisramova","smebratia",3.44638181222244,3.5,3,606,1.02420821655424,"darkgreen"
"13921","mimisramova","investigativnyblogSK",2.8992731873176,3,3,1180,0.993336156601475,"darkgreen"
"13922","mimisramova","investigativnyblogSK",1.8750612633917,2,3,1180,0.993336156601475,"darkgreen"
"13923","mimisramova","smebratia",2.40483371661994,2.5,3,606,1.02420821655424,"darkgreen"
