"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA494","F09FA4B7","other"
130176,1,12,0,0,0,2,0,0,0
130177,1,23,2,0,0,0,0,0,0
130178,1,21,0,0,0,1,0,0,0
130185,1,56,0,0,1,1,5,0,0
130222,1,0,0,0,41,11,0,0,0
130246,1,0,22,0,1,0,0,0,0
130250,1,11,0,0,2,1,31,0,3
130291,1,43,0,1,0,28,0,0,0
130327,1,96,0,0,0,0,1,0,2
130340,1,0,0,0,49,0,0,0,0
130391,1,0,0,0,27,0,0,0,0
130392,1,9,0,0,0,42,0,0,0
130484,1,0,0,0,34,0,15,0,0
130530,1,21,0,0,52,10,0,0,0
130540,1,0,17,0,0,0,0,0,0
130548,1,0,19,0,0,0,0,0,0
130639,1,48,0,0,0,13,0,0,0
130766,1,89,8,0,0,0,0,8,0
130782,1,6,0,0,0,90,0,0,1
130787,1,3,0,0,0,29,0,0,0
130874,1,0,79,3,0,0,0,24,0
130902,1,77,0,0,0,38,0,0,0
130982,1,81,0,0,0,0,0,0,0
131015,1,43,0,0,3,0,0,0,0
131199,1,0,1,0,109,32,0,0,0
131205,1,0,0,0,83,0,3,0,0
131206,1,0,0,0,58,0,0,0,0
131308,1,58,0,0,1,14,0,0,0
131309,1,52,0,0,1,14,0,0,0
131378,1,3,0,0,73,0,0,0,0
131444,1,0,0,0,0,0,0,0,0
131732,1,69,1,0,2,0,0,1,6
131736,1,55,0,0,0,0,3,0,0
131740,1,0,74,6,0,1,0,14,2
131794,1,0,85,0,0,0,0,18,8
131838,1,0,0,0,46,23,0,0,0
131860,1,50,0,4,0,12,0,0,0
131865,1,45,0,3,0,25,0,0,0
131876,1,30,0,0,6,9,0,0,0
131880,1,51,0,0,0,0,0,0,0
131932,1,87,5,0,0,17,0,0,1
132129,1,56,0,2,0,0,0,0,0
132151,1,21,0,0,0,0,0,0,0
132173,1,28,0,0,0,3,0,0,0
132202,1,57,0,0,2,15,0,0,0
132227,1,69,31,0,1,0,0,5,0
132281,1,60,2,0,0,19,4,0,0
132296,1,75,0,0,0,24,0,0,10
132338,1,53,0,0,13,13,0,0,0
132369,1,0,0,0,2,170,0,0,0
132374,1,65,0,12,0,55,0,0,0
132461,1,50,0,0,0,5,0,0,0
132501,1,0,28,0,0,56,0,4,3
132667,1,45,0,0,0,26,0,0,0
132675,1,0,0,0,0,31,0,0,0
132766,1,0,0,0,70,11,0,0,0
132777,1,2,0,0,12,73,0,0,0
132869,1,9,2,0,0,96,0,0,2
132876,1,6,0,0,107,5,0,0,9
132999,1,63,0,1,0,6,6,0,0
133165,1,0,0,0,66,2,0,0,0
133279,1,0,45,0,0,0,0,0,0
133357,1,0,3,21,0,0,0,0,0
133370,1,39,0,0,0,19,0,0,0
133405,1,51,0,0,27,14,5,0,0
133490,1,37,81,0,0,0,0,15,3
133505,1,0,0,0,41,69,1,0,0
133510,1,0,0,0,62,0,0,0,0
133573,1,57,21,0,0,0,0,0,0
133582,1,35,0,0,0,11,0,0,0
133586,1,44,4,0,15,7,0,0,0
133610,1,0,3,0,61,1,0,0,0
133722,1,6,0,0,69,4,0,0,0
133737,1,0,48,0,0,0,15,0,0
133739,1,1,1,0,56,7,0,0,0
133806,1,66,35,1,0,0,0,18,4
133828,1,81,8,1,0,5,0,18,0
133858,1,33,2,0,65,6,1,0,2
133866,1,0,0,0,43,2,0,0,0
133889,1,0,1,0,43,0,14,0,0
133939,1,3,0,0,0,44,0,0,3
133969,1,46,30,8,0,0,0,4,2
133979,1,48,0,0,0,8,3,0,0
134027,1,0,2,0,63,29,0,0,13
134107,1,74,17,0,0,0,0,11,5
134228,1,0,0,0,61,0,0,0,0
134374,1,0,0,0,0,0,36,0,0
134492,1,38,0,0,0,9,0,0,0
134562,1,0,97,0,0,0,0,24,7
134599,1,36,0,0,6,6,0,0,0
134650,1,46,0,0,0,0,0,0,0
134703,1,22,0,0,0,115,0,0,0
134760,1,0,0,0,126,0,4,0,0
134794,1,0,0,5,22,14,0,0,0
134815,1,0,2,0,53,0,0,0,0
134839,1,0,0,0,118,7,0,0,0
134947,1,34,0,0,0,0,0,0,0
134970,1,0,0,0,33,0,12,0,0
134980,1,0,0,0,33,0,12,0,0
135099,1,70,0,0,0,25,0,0,0
135110,1,42,0,0,5,38,0,0,0
135120,1,0,1,0,39,4,6,0,0
135133,1,0,0,0,37,0,18,0,0
135195,1,0,0,0,0,80,0,0,4
135397,1,20,0,0,0,1,0,0,0
135407,1,43,0,0,12,3,0,0,3
135408,1,48,1,0,6,29,0,0,2
135465,1,85,2,0,0,3,0,0,0
135480,1,2,2,0,36,18,0,0,0
135661,1,0,1,0,63,0,0,0,0
135704,1,0,1,0,77,0,1,0,0
135713,1,76,1,0,0,40,0,0,0
135775,1,56,9,0,0,0,0,0,0
135800,1,71,0,0,0,5,0,0,8
135854,1,0,0,0,0,72,0,0,0
136118,1,58,0,0,25,15,0,0,0
136128,1,2,2,0,19,95,0,0,0
136142,1,3,0,0,26,144,0,1,0
136161,1,41,0,0,12,6,0,0,0
136230,1,88,16,0,0,0,0,0,6
136248,1,0,0,0,49,2,0,0,0
136362,1,20,12,0,0,0,0,75,0
136386,1,0,0,0,78,0,0,0,0
136405,1,39,0,0,0,0,0,0,0
136427,1,0,0,0,8,0,52,0,0
136441,1,11,0,0,1,4,0,0,36
136465,1,48,0,0,0,23,0,0,73
136485,1,32,0,0,0,0,1,0,2
136660,1,24,1,0,0,1,0,0,0
136676,1,0,5,0,35,0,0,0,0
136687,1,42,0,0,0,0,0,0,0
136689,1,35,0,0,0,20,0,0,0
136704,1,46,1,0,0,30,0,0,0
136705,1,50,2,0,0,5,0,0,0
136936,1,56,4,0,7,0,0,0,3
137066,1,40,0,0,0,29,0,0,0
137201,1,0,1,0,20,110,0,0,1
137336,1,0,0,0,22,1,39,0,0
137420,1,0,0,0,3,78,9,0,0
137438,1,0,0,0,48,0,0,0,0
137506,1,55,0,0,0,0,0,0,0
137521,1,66,11,0,0,0,0,3,3
137654,1,49,0,5,0,86,0,0,3
137733,1,0,1,0,69,0,0,0,0
137786,1,54,0,0,2,13,0,0,3
137873,1,1,0,0,106,18,0,0,0
137884,1,61,15,0,0,35,0,4,2
137887,1,0,0,0,16,2,31,0,0
137979,1,9,0,0,0,41,0,0,0
137981,1,44,1,0,15,9,3,0,0
138003,1,0,0,0,2,0,25,0,0
138124,1,15,0,0,0,0,0,0,0
138139,1,42,0,0,25,2,0,0,0
138205,1,79,0,0,0,10,0,0,0
138261,1,45,0,0,12,71,2,0,0
138269,1,0,0,0,79,0,0,0,0
138271,1,0,64,7,0,0,0,0,1
138424,1,66,0,0,0,0,0,0,5
138504,1,0,0,0,32,0,0,0,0
138505,1,0,0,0,7,0,27,0,0
138524,1,57,0,0,0,0,0,0,0
138662,1,0,0,0,42,3,2,0,0
138740,1,59,0,0,16,14,0,0,0
139025,1,31,0,0,57,6,0,0,0
139051,1,0,2,0,95,1,6,0,0
139158,1,19,0,0,0,65,0,0,0
139323,1,0,0,0,10,1,49,0,0
139352,1,25,0,0,8,69,0,0,0
139480,1,61,0,0,25,18,0,0,0
139541,1,1,0,0,44,33,7,0,0
139572,1,43,0,0,17,8,0,0,2
139581,1,34,8,0,1,0,0,0,0
139657,1,40,0,0,0,0,0,0,0
139763,1,14,0,1,12,118,0,1,0
139828,1,44,1,0,0,0,0,0,0
139841,1,45,0,0,0,36,0,0,0
139898,1,51,0,0,22,7,0,0,0
139981,1,0,0,0,65,2,0,0,0
139990,1,56,0,0,0,23,0,0,1
140059,1,57,0,0,0,17,0,0,0
140121,1,4,1,0,54,29,0,0,0
140255,1,63,11,0,0,0,0,0,3
140289,1,73,0,3,0,9,0,0,0
140431,1,116,0,0,0,14,0,0,0
140463,1,40,0,0,0,20,1,0,0
140540,1,28,0,0,0,15,1,0,0
140545,1,104,3,0,0,0,0,0,18
140552,1,80,0,0,0,54,0,0,0
140589,1,31,0,0,0,0,1,0,0
140628,1,0,0,0,41,0,1,0,0
140640,1,69,0,0,0,21,1,0,0
140676,1,0,0,28,0,7,1,0,1
140721,1,0,1,0,73,11,1,0,0
140824,1,58,1,0,0,18,0,0,12
140897,1,41,0,0,0,31,0,0,0
140974,1,0,2,0,54,0,0,0,0
140976,1,0,0,0,17,0,26,0,0
141050,1,4,67,0,0,0,1,0,0
141098,1,33,0,0,0,0,0,0,0
141148,1,3,1,0,15,0,2,0,0
141334,1,0,1,0,6,2,10,0,35
141335,1,25,0,0,0,2,0,0,0
141375,1,10,0,0,0,45,0,0,0
141396,1,43,2,0,10,5,0,0,1
141398,1,0,68,9,0,0,0,11,3
141444,1,8,3,48,0,0,0,0,0
141473,1,38,0,0,0,1,0,0,0
141498,1,0,1,0,76,0,0,0,0
141794,1,12,7,0,0,63,0,1,1
141852,1,0,0,0,54,0,0,0,0
141905,1,0,1,0,48,2,0,0,0
142037,1,23,2,0,1,1,0,0,0
142046,1,39,1,0,0,3,9,0,0
142076,1,0,0,0,51,0,9,0,0
142088,1,0,0,0,59,1,0,0,0
142130,1,26,4,0,0,0,0,0,10
142144,1,45,0,0,0,17,0,0,0
142230,1,0,0,0,59,10,0,0,0
142261,1,0,39,7,0,1,0,0,0
142283,1,13,56,0,0,0,0,1,27
142304,1,2,0,0,0,55,0,0,0
142330,1,18,2,0,38,2,0,0,0
142381,1,56,1,0,0,5,0,0,0
142666,1,44,0,0,0,3,0,0,0
142838,1,0,0,0,41,2,0,0,0
142870,1,48,17,0,0,2,0,7,2
142954,1,0,30,0,0,1,9,0,0
143039,1,5,0,0,0,60,0,0,0
143045,1,1,51,0,0,0,0,7,0
143091,1,2,2,0,0,19,30,0,0
143214,1,1,0,0,83,0,1,0,0
143325,1,0,0,0,35,0,0,0,0
143330,1,21,1,0,0,4,0,0,0
143383,1,0,0,0,23,0,0,0,0
143470,1,0,2,0,60,0,9,0,0
143522,1,0,0,0,69,0,0,0,0
143575,1,2,0,0,78,2,0,0,10
143656,1,0,1,0,43,1,0,0,0
143780,1,54,0,0,1,0,0,0,0
143817,1,0,0,0,53,2,0,0,0
143944,1,0,1,0,29,1,0,0,0
143990,1,0,0,0,37,1,0,0,0
144097,1,44,2,0,7,0,0,0,2
144149,1,0,0,0,74,0,0,0,1
144200,1,0,19,0,0,0,0,0,0
144212,1,0,0,0,41,1,0,0,4
144237,1,0,0,0,64,0,22,0,0
144355,1,0,0,0,58,0,4,0,0
144375,1,0,0,0,36,0,15,0,0
144401,1,0,1,0,49,0,0,0,0
144412,1,0,23,0,40,0,0,2,0
144548,1,42,0,0,3,30,0,1,0
144558,1,60,0,0,0,0,0,0,15
144683,1,0,16,0,0,0,0,0,0
144717,1,2,0,0,30,0,1,0,0
144731,1,32,0,0,0,25,0,0,0
144760,1,45,0,0,0,14,0,0,0
144772,1,0,10,0,72,0,0,0,0
144912,1,0,1,0,128,0,0,0,0
144925,1,0,0,0,53,0,11,0,0
144985,1,66,0,0,0,16,0,0,10
145056,1,0,0,0,41,0,0,0,0
145158,1,56,0,0,1,31,0,0,0
145195,1,14,0,0,0,14,0,0,0
145197,1,57,0,0,0,53,0,0,0
145199,1,28,0,0,0,9,0,0,0
145216,1,40,0,0,0,3,0,0,0
145231,1,1,0,0,0,0,41,0,0
145281,1,0,1,0,40,5,3,0,0
145304,1,49,14,0,0,10,0,2,2
145370,1,39,0,0,0,9,0,0,0
145495,1,9,1,0,0,36,0,0,0
145560,1,20,0,0,52,9,0,0,0
145566,1,0,1,0,56,0,0,0,0
145597,1,5,0,0,0,42,0,0,0
145742,1,44,0,0,0,0,0,0,0
145953,1,29,3,0,11,0,0,0,2
146061,1,75,0,0,0,10,0,0,0
146105,1,0,2,0,87,0,6,0,0
146374,1,73,32,0,0,0,0,9,0
146420,1,53,0,5,0,0,0,0,0
146455,1,19,1,0,0,0,4,0,0
146552,1,41,0,0,0,19,0,0,0
146582,1,19,0,0,3,28,0,0,0
146668,1,0,0,0,15,0,19,0,0
146790,1,25,0,0,5,15,13,0,0
146853,1,0,1,0,83,0,0,0,0
146855,1,54,0,1,0,17,0,1,3
146869,1,15,0,0,0,86,0,0,0
146872,1,17,38,0,0,4,0,7,58
146902,1,38,0,0,0,2,0,0,0
146974,1,0,0,0,14,0,26,0,0
146997,1,1,2,19,0,0,0,0,1
147242,1,56,7,0,0,0,0,30,0
147351,1,39,1,0,0,0,0,0,0
147409,1,0,0,0,65,0,2,0,0
147451,1,0,0,0,39,0,0,0,3
147470,1,3,0,0,36,2,0,0,0
147471,1,2,2,0,42,15,0,0,0
147638,1,2,0,0,9,48,0,0,0
147732,1,0,0,1,0,38,0,0,0
147791,1,13,0,0,0,0,0,0,0
147798,1,0,5,0,31,0,11,0,0
147838,1,32,0,1,0,17,0,0,0
147893,1,34,0,0,0,13,0,0,0
147916,1,0,63,0,0,0,0,18,4
147917,1,0,7,1,0,0,0,1,0
147923,1,0,0,0,0,0,1,0,0
148896,1,0,0,0,1,0,0,0,29
148927,1,39,21,0,1,0,0,0,0
148961,1,0,0,0,51,1,0,0,0
148969,1,12,5,3,0,2,0,0,32
148976,1,0,5,0,65,1,0,0,0
149016,1,39,2,2,0,11,0,0,2
149118,1,7,1,0,9,100,1,0,0
149178,1,61,7,7,0,0,0,0,0
149183,1,0,0,0,0,0,0,0,0
149242,1,22,0,0,0,8,0,0,28
149286,1,65,0,14,0,9,0,0,7
149296,1,0,1,0,58,5,0,0,0
149522,1,0,0,0,45,1,5,0,0
149567,1,29,0,0,0,0,0,0,0
149656,1,0,0,0,68,5,0,0,0
149714,1,69,2,0,0,7,0,0,0
149717,1,39,0,0,60,9,0,0,0
149725,1,15,0,0,0,11,0,0,0
149788,1,18,0,0,0,109,0,0,0
149847,1,9,0,0,0,62,0,0,0
149905,1,0,0,0,49,0,0,0,0
149997,1,39,0,0,1,8,0,0,2
150002,1,44,0,0,0,0,0,0,0
114118,0,137,6,0,0,0,0,2,19
126632,0,137,8,0,0,5,0,0,2
135921,0,135,0,0,0,14,0,0,17
116020,0,134,0,0,1,15,3,0,0
149138,0,131,8,1,0,50,0,0,0
124918,0,125,0,0,0,0,0,0,10
127587,0,115,0,0,0,23,0,0,0
139666,0,113,0,0,0,62,1,0,0
113364,0,112,0,0,1,0,1,0,3
118210,0,112,0,0,0,4,0,0,0
122127,0,111,8,0,0,0,0,0,0
137320,0,110,0,0,0,0,0,0,0
121043,0,108,0,0,0,0,0,0,0
138228,0,108,2,9,0,9,0,0,0
127767,0,105,1,0,0,2,0,0,0
121785,0,104,0,0,0,10,0,0,0
128458,0,101,0,0,0,30,0,0,0
131416,0,101,0,0,0,0,0,0,1
133065,0,101,0,0,0,0,0,0,0
131608,0,100,5,0,0,21,0,0,0
123892,0,99,0,0,0,0,0,0,0
125721,0,99,23,0,0,0,0,8,1
115731,0,98,0,2,0,0,0,0,0
133037,0,97,0,0,0,0,0,0,0
141627,0,97,0,0,0,9,0,0,0
112788,0,95,0,0,0,23,0,0,0
114373,0,94,0,7,0,2,0,0,3
117851,0,94,0,0,0,0,0,0,0
119272,0,94,0,0,0,50,0,7,0
139520,0,94,12,5,0,2,0,0,0
116129,0,93,0,0,0,34,0,0,0
120532,0,93,0,0,0,1,0,0,15
120985,0,93,0,0,0,0,0,0,0
118670,0,92,0,0,0,0,0,0,0
125057,0,92,0,0,0,0,0,0,24
133188,0,92,0,0,5,5,0,0,0
117632,0,91,32,0,0,0,0,5,0
118978,0,91,0,0,0,18,0,4,0
138794,0,91,0,0,0,34,4,0,0
125949,0,90,0,0,0,5,0,0,0
138352,0,90,0,0,1,0,0,0,1
144327,0,90,22,0,0,0,0,0,0
149032,0,90,0,0,0,0,0,0,0
114906,0,89,0,0,0,0,0,0,0
120380,0,89,3,0,0,11,0,0,0
130032,0,89,0,0,0,19,0,0,0
123970,0,88,31,0,0,0,0,6,3
114657,0,87,1,0,0,0,0,0,0
124209,0,87,0,6,0,4,3,0,0
124485,0,87,36,3,1,1,0,14,0
124413,0,86,1,0,0,0,0,0,0
125595,0,86,0,0,0,17,0,0,0
144899,0,86,0,0,0,0,0,0,0
146261,0,86,0,0,0,16,0,0,0
114056,0,85,0,0,0,0,0,0,0
114722,0,85,0,4,0,0,1,0,1
120442,0,85,3,0,0,53,0,0,0
124977,0,85,0,0,0,8,0,0,0
126155,0,85,0,2,0,24,0,0,4
133301,0,85,0,0,0,0,0,0,0
139279,0,85,0,0,0,8,0,0,0
117766,0,84,7,0,0,5,0,0,1
128297,0,84,0,0,0,29,0,0,7
129336,0,84,21,0,0,7,0,14,0
131521,0,84,7,0,0,49,0,5,0
133502,0,84,0,8,0,1,0,0,6
137431,0,84,0,0,15,21,0,1,0
144849,0,84,0,0,0,0,0,0,0
115736,0,83,21,0,0,0,0,5,0
118543,0,83,0,0,0,0,0,0,0
125201,0,83,0,0,0,7,0,0,13
138304,0,83,9,0,0,33,0,14,0
146069,0,83,1,0,0,0,0,0,0
125445,0,82,3,0,0,8,0,0,0
133148,0,82,22,0,0,0,0,9,0
133256,0,82,1,0,0,44,0,6,1
139257,0,82,0,0,0,0,0,0,0
123113,0,81,0,0,0,0,0,0,0
138529,0,81,0,0,0,21,0,0,1
139321,0,81,12,0,0,6,0,7,5
139684,0,81,3,0,0,0,1,0,10
112135,0,80,0,0,0,55,0,0,0
130780,0,80,0,0,0,13,7,0,0
137146,0,80,0,0,0,0,0,0,0
139949,0,80,4,0,1,14,0,1,19
142473,0,80,19,1,0,2,0,0,8
117096,0,79,26,19,0,0,0,0,8
121857,0,79,0,0,0,0,0,0,0
123399,0,79,1,0,0,0,0,0,6
125083,0,79,0,0,29,21,0,0,0
131023,0,79,12,0,0,0,0,4,0
138331,0,79,2,0,0,8,0,0,1
117784,0,78,7,0,0,15,0,0,0
122148,0,78,17,0,0,0,0,0,0
123478,0,78,0,0,0,12,0,0,0
132060,0,78,0,0,2,5,0,0,0
134163,0,78,27,0,0,0,0,11,3
137118,0,78,6,0,0,38,0,3,0
137436,0,78,0,0,0,0,0,1,1
140373,0,78,19,0,0,24,0,6,0
115960,0,77,0,0,16,15,0,0,1
124197,0,77,18,0,0,0,0,6,8
125770,0,77,1,0,4,41,0,0,0
127508,0,77,3,0,0,45,0,0,0
131401,0,77,0,0,0,18,0,0,0
134500,0,77,32,0,0,0,0,1,8
135034,0,77,34,0,0,0,0,16,0
135203,0,77,8,0,0,58,0,1,6
136802,0,77,17,0,0,0,0,2,0
112751,0,76,24,0,0,0,0,11,0
127931,0,76,0,0,0,0,0,0,0
129194,0,76,0,6,18,0,6,0,0
129615,0,76,0,0,0,0,0,0,0
134069,0,76,0,0,0,0,0,0,13
139907,0,76,0,0,0,11,0,0,0
143682,0,76,8,0,0,20,0,3,2
149802,0,76,0,0,0,0,0,0,7
112772,0,75,1,0,0,0,0,0,0
116623,0,75,0,0,0,6,0,0,11
117492,0,75,15,0,2,0,0,0,1
129372,0,75,0,0,0,10,0,0,10
135569,0,75,0,0,0,4,0,0,5
136120,0,75,0,0,0,26,0,0,2
146819,0,75,0,0,0,29,0,0,0
112454,0,74,12,0,0,0,0,17,3
113809,0,74,0,0,0,1,0,0,1
115549,0,74,0,0,0,62,0,0,0
118603,0,74,2,0,0,0,0,0,0
124701,0,74,0,0,0,24,0,0,16
126704,0,74,0,0,0,19,0,0,6
130968,0,74,0,0,15,55,5,0,0
133361,0,74,37,1,0,0,0,8,0
133585,0,74,0,0,0,34,0,0,2
139058,0,74,1,0,0,47,0,0,0
139816,0,74,1,1,0,6,0,0,0
140731,0,74,0,0,0,6,0,0,0
140846,0,74,36,0,0,4,1,0,3
144530,0,74,34,4,0,9,0,6,0
145853,0,74,0,0,0,45,0,0,0
149100,0,74,1,17,0,4,0,0,0
115939,0,73,14,0,0,0,0,0,0
120769,0,73,2,0,0,0,0,0,0
122231,0,73,0,0,0,16,0,0,0
124569,0,73,26,0,0,0,0,0,7
125898,0,73,21,0,0,0,0,5,5
126402,0,73,4,0,9,0,0,0,4
130349,0,73,0,0,0,31,0,0,0
140133,0,73,0,0,0,2,0,0,0
149073,0,73,0,0,0,22,3,0,0
149568,0,73,0,0,0,10,0,0,0
118709,0,72,0,0,0,34,0,0,0
122728,0,72,11,0,0,4,0,14,1
127149,0,72,0,0,0,29,0,0,0
129030,0,72,0,0,34,31,0,0,0
131699,0,72,0,0,0,0,0,0,0
112978,0,71,1,0,5,7,0,0,0
119039,0,71,0,0,0,1,0,0,0
120021,0,71,3,0,0,28,0,8,1
123431,0,71,24,0,3,0,0,6,0
124827,0,71,0,0,0,31,0,0,0
125814,0,71,11,1,0,7,0,0,4
125821,0,71,0,0,0,5,0,0,0
126619,0,71,26,0,0,0,2,5,3
129486,0,71,0,0,0,0,0,0,0
132015,0,71,14,0,0,0,0,20,0
139207,0,71,0,0,0,16,0,0,12
149826,0,71,0,7,0,0,0,0,1
113656,0,70,16,0,0,0,0,0,3
113741,0,70,0,0,4,2,0,0,0
113825,0,70,0,0,14,6,0,0,2
116445,0,70,4,0,0,0,0,0,0
116998,0,70,4,0,0,0,0,0,2
120676,0,70,0,0,0,0,0,0,0
130345,0,70,14,0,0,0,0,2,4
131513,0,70,0,1,0,3,0,0,13
133452,0,70,0,0,0,20,0,0,0
139586,0,70,22,0,0,0,5,5,0
114277,0,69,38,0,0,0,0,16,5
118745,0,69,0,0,0,28,0,0,0
124542,0,69,0,0,0,0,0,0,0
125136,0,69,30,0,0,4,0,12,0
126015,0,69,0,0,13,6,0,0,0
133208,0,69,0,0,0,15,4,0,0
149125,0,69,8,0,0,2,0,0,1
112372,0,68,0,3,0,57,0,0,0
125227,0,68,1,0,0,27,0,0,0
125790,0,68,0,0,12,33,0,0,0
126675,0,68,16,0,0,0,0,3,0
128372,0,68,0,0,0,39,0,0,0
128748,0,68,0,0,0,1,4,0,0
132287,0,68,2,0,0,6,0,0,0
134689,0,68,0,0,0,31,0,0,0
138498,0,68,12,0,0,0,0,7,0
149059,0,68,17,1,0,1,0,20,7
113567,0,67,0,0,0,21,0,0,3
126061,0,67,0,6,0,6,0,0,0
126278,0,67,0,0,0,0,0,0,0
127997,0,67,0,0,0,25,0,0,0
131351,0,67,0,0,0,11,0,0,5
132347,0,67,10,0,5,4,6,3,2
133257,0,67,14,1,1,0,0,6,0
136114,0,67,8,0,0,6,0,5,2
138634,0,67,8,0,0,12,0,0,1
149004,0,67,0,0,0,39,0,0,0
114228,0,66,0,0,0,0,0,0,0
114291,0,66,0,0,0,21,0,0,0
116088,0,66,0,0,0,0,0,0,18
117407,0,66,0,0,0,0,0,0,0
117567,0,66,4,0,0,0,0,11,0
118285,0,66,1,0,0,32,0,0,0
118931,0,66,0,0,0,2,0,0,9
119719,0,66,0,0,0,0,0,0,0
120449,0,66,11,0,0,0,0,13,4
123011,0,66,11,0,0,0,0,9,20
124261,0,66,0,0,0,56,0,0,0
127916,0,66,4,0,15,0,0,1,8
128015,0,66,2,0,0,18,0,0,0
128702,0,66,0,0,3,5,1,0,0
132696,0,66,0,0,0,17,0,0,0
134280,0,66,1,2,0,21,0,0,0
138492,0,66,0,0,0,7,0,0,0
140311,0,66,13,0,0,0,0,0,0
141089,0,66,0,0,0,0,0,0,0
146118,0,66,0,0,0,0,0,0,0
112374,0,65,0,0,0,52,0,0,0
113621,0,65,0,0,0,10,0,0,0
115708,0,65,0,0,0,8,0,0,0
121993,0,65,1,0,0,30,2,0,0
126465,0,65,1,0,6,25,0,0,0
130342,0,65,24,0,0,0,0,4,0
134080,0,65,5,0,0,0,0,0,13
134168,0,65,0,0,0,11,0,0,0
136221,0,65,0,0,0,8,0,0,0
143537,0,65,0,0,0,17,0,0,0
144923,0,65,0,0,0,10,0,0,0
145316,0,65,1,0,0,28,0,0,0
149704,0,65,1,0,0,36,0,0,5
114942,0,64,0,0,0,39,0,0,0
118715,0,64,0,0,9,0,0,0,0
122840,0,64,15,0,0,6,0,3,7
123466,0,64,22,0,0,7,0,25,0
127694,0,64,0,0,0,30,0,0,0
130938,0,64,0,0,0,2,0,0,0
131118,0,64,0,0,3,2,0,0,0
135132,0,64,0,0,0,0,0,0,0
136499,0,64,32,0,0,8,0,4,0
137862,0,64,10,0,0,0,0,1,0
141124,0,64,0,0,1,0,0,0,0
142214,0,64,0,0,0,47,0,0,0
146198,0,64,0,0,0,0,0,0,0
115678,0,63,15,0,0,0,0,0,6
119489,0,63,1,3,0,56,0,0,0
123823,0,63,1,0,0,0,0,0,0
124245,0,63,0,0,0,0,0,0,0
124446,0,63,0,2,0,47,0,0,0
124850,0,63,0,0,0,6,0,0,4
126649,0,63,0,0,0,40,0,0,0
127708,0,63,1,0,0,22,0,0,0
138715,0,63,0,0,7,33,1,0,0
117380,0,62,0,0,2,43,0,0,0
118123,0,62,0,0,0,0,0,0,0
120486,0,62,2,0,6,0,0,0,0
121522,0,62,0,0,0,23,0,0,0
122567,0,62,0,0,0,1,0,0,6
125432,0,62,0,0,0,25,0,0,0
126116,0,62,0,0,0,0,0,0,0
126327,0,62,0,0,0,49,1,0,0
127671,0,62,0,0,0,29,0,0,0
129726,0,62,18,0,0,3,0,11,0
130621,0,62,0,0,0,42,0,0,0
137445,0,62,0,0,0,49,0,0,0
141564,0,62,2,0,0,18,0,0,0
143343,0,62,0,6,0,0,0,0,0
143491,0,62,0,0,0,16,0,0,0
144095,0,62,12,0,0,48,0,5,3
145060,0,62,0,0,0,0,0,0,0
113724,0,61,7,0,0,5,0,0,5
115883,0,61,3,0,0,2,0,0,0
117762,0,61,2,0,17,11,0,0,0
120339,0,61,8,0,0,0,0,7,18
122210,0,61,0,0,0,9,0,0,0
123294,0,61,0,0,0,1,0,0,0
124804,0,61,0,0,0,0,0,0,0
124904,0,61,0,0,0,0,0,0,0
125551,0,61,0,0,3,6,9,0,6
127067,0,61,5,0,0,1,0,19,5
134299,0,61,0,0,0,49,2,0,1
135263,0,61,0,0,0,36,0,0,3
136421,0,61,1,3,0,17,0,0,0
137960,0,61,0,0,0,0,0,0,0
139760,0,61,10,0,0,0,0,10,0
139781,0,61,13,0,0,0,0,4,1
116011,0,60,0,0,5,0,0,0,3
117990,0,60,3,0,0,0,2,0,0
120340,0,60,0,0,4,0,0,0,3
124454,0,60,23,0,0,0,0,39,0
127220,0,60,0,0,0,0,0,0,0
128197,0,60,0,0,0,12,0,0,0
128519,0,60,0,0,0,0,0,0,0
128712,0,60,2,0,0,4,2,0,0
129238,0,60,10,0,0,0,0,0,0
135614,0,60,0,0,0,0,0,0,0
135876,0,60,0,0,0,0,0,0,0
140885,0,60,0,0,4,46,1,0,0
146723,0,60,0,0,0,0,0,0,0
147763,0,60,3,0,0,14,0,0,0
114848,0,59,7,0,0,46,1,0,0
120631,0,59,2,0,6,0,0,0,3
120714,0,59,0,0,0,0,0,0,0
122603,0,59,0,0,0,5,0,0,0
124689,0,59,0,0,4,51,0,0,0
126999,0,59,9,0,1,0,0,16,0
132328,0,59,0,0,29,23,0,0,1
132821,0,59,0,0,0,29,2,0,0
135961,0,59,2,0,0,0,0,0,3
135963,0,59,0,0,0,0,0,0,0
136648,0,59,0,0,0,24,0,0,0
140432,0,59,5,0,15,6,1,0,1
146177,0,59,0,1,0,9,0,0,0
113514,0,58,0,0,0,37,0,0,0
113822,0,58,0,0,18,52,0,0,1
115234,0,58,0,0,0,26,0,0,2
115652,0,58,2,0,17,17,0,0,0
115797,0,58,1,0,0,103,0,0,0
118348,0,58,0,0,0,14,0,0,0
121338,0,58,0,0,0,34,2,0,0
122256,0,58,0,0,0,21,0,0,6
122403,0,58,0,0,0,0,0,0,0
125562,0,58,35,0,0,0,0,10,18
129665,0,58,0,0,0,1,0,0,0
131866,0,58,0,0,0,0,0,0,0
132119,0,58,23,0,0,0,0,12,3
