"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F998F","F09F918C","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
59049,36,5,0,3,0,0,13,187,0,3,0,0,0,0,2,0,0,0,0,0
59096,36,0,0,3,0,0,0,0,0,35,0,0,0,0,182,0,0,0,0,0
61409,36,4,0,99,0,1,3,2,0,1,0,0,56,0,0,0,0,0,0,0
61416,36,135,2,5,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0
62343,36,248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,7
62693,36,2,0,121,0,3,2,0,0,0,48,1,0,2,0,0,0,0,0,1
62911,36,146,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,2
63267,36,0,0,0,0,0,1,0,0,99,0,0,0,0,4,0,4,0,0,1
63674,36,0,0,0,0,208,0,0,0,7,0,0,58,0,0,0,0,0,0,1
64164,36,0,102,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1
64293,36,0,0,0,0,0,5,0,0,91,0,12,0,0,5,0,5,0,0,1
66291,36,0,0,3,0,0,0,0,0,0,8,163,1,0,0,0,0,0,0,0
67690,36,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68210,36,179,0,1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0
68657,36,153,0,2,0,2,8,0,0,13,0,0,0,0,0,0,1,0,0,0
68741,36,196,0,4,0,4,0,0,0,11,0,0,0,0,2,0,0,0,0,0
68874,36,270,0,8,0,0,5,0,3,5,0,0,0,0,0,0,3,0,0,0
69205,36,24,0,5,0,0,3,121,0,6,0,0,0,0,0,7,0,0,0,0
69459,36,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69563,36,3,0,2,0,0,4,0,0,5,239,2,0,0,0,0,0,16,0,0
70454,36,0,0,1,0,0,0,6,0,158,0,0,0,0,2,0,0,0,0,12
70652,36,27,118,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
70820,36,0,0,0,0,157,1,5,0,3,0,0,0,0,10,0,0,0,0,0
70824,36,6,1,0,0,162,0,0,0,0,3,1,0,0,0,9,0,0,0,0
53188,35,0,0,0,0,155,3,0,0,1,0,0,0,0,0,0,0,0,1,0
53361,35,0,0,196,0,93,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53943,35,0,0,276,0,98,0,0,0,0,0,0,0,0,10,0,0,0,0,0
54182,35,22,0,185,0,144,0,0,0,3,0,0,0,0,0,0,0,0,0,0
54347,35,0,0,14,0,0,2,0,0,0,0,0,0,0,187,0,0,0,0,0
54782,35,75,0,7,0,73,7,0,0,4,0,0,0,0,9,0,0,0,0,0
54988,35,44,0,1,0,0,15,327,0,0,0,0,0,0,0,0,0,0,0,0
55397,35,0,0,2,0,0,0,5,0,15,0,0,0,0,117,0,0,0,0,0
56597,35,294,0,2,0,86,13,20,0,7,0,0,0,0,0,0,0,0,0,0
57325,35,0,0,4,0,112,7,2,0,2,0,0,0,0,0,0,0,0,0,0
57864,35,0,0,96,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59689,35,0,0,102,0,72,0,4,0,1,0,0,0,0,0,0,0,0,0,0
60614,35,2,0,0,0,114,0,2,0,1,0,0,0,0,0,0,0,0,0,0
61650,35,48,77,3,0,194,1,3,0,7,0,0,0,0,0,0,0,0,0,0
61709,35,335,3,12,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0
61770,35,240,89,4,6,0,5,0,14,3,2,0,0,0,0,0,5,0,0,0
62304,35,60,6,2,0,122,0,1,0,1,0,0,0,0,0,0,0,0,0,2
63306,35,5,73,1,0,1,8,6,0,91,0,0,0,0,0,0,0,0,0,1
63354,35,0,196,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
63850,35,216,0,0,0,0,0,1,12,1,0,0,0,0,0,4,2,0,0,8
64051,35,168,9,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64433,35,0,0,0,0,0,0,75,0,4,0,34,4,0,17,0,0,0,0,1
64547,35,0,0,5,0,314,0,0,0,10,58,0,0,0,0,0,0,0,0,1
64842,35,20,0,1,364,1,13,13,0,2,0,2,0,0,0,0,0,6,0,1
65381,35,221,11,2,0,1,1,44,6,0,0,2,0,0,8,0,0,0,0,1
65457,35,19,0,0,0,0,2,0,0,120,0,0,0,0,0,0,0,0,0,0
65498,35,402,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,1
66094,35,0,2,0,6,0,0,4,11,123,0,60,0,0,0,0,0,0,0,0
66377,35,0,0,0,171,0,0,4,0,21,0,0,0,0,0,0,0,0,0,1
66553,35,0,0,1,20,0,0,220,0,11,0,0,32,0,0,0,0,3,0,0
67249,35,244,0,0,0,0,6,0,10,8,0,0,0,0,0,0,0,0,0,0
67630,35,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67642,35,117,0,1,0,3,0,0,0,9,0,0,0,0,0,2,1,0,0,0
69645,35,0,1,119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
70026,35,32,0,1,0,1,0,0,0,121,2,0,13,0,0,0,0,0,0,0
70409,35,5,148,1,0,0,0,0,0,29,0,0,0,0,0,5,0,0,0,0
70902,35,310,0,0,0,103,0,0,0,2,8,0,0,0,0,0,0,0,0,0
71136,35,189,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71352,35,5,0,7,0,0,0,0,0,166,9,0,0,0,0,0,0,0,0,0
71483,35,214,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
71811,35,0,0,68,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72006,35,270,0,1,0,0,5,0,56,0,0,0,0,0,0,0,1,0,0,0
72011,35,0,0,16,0,180,1,0,0,2,0,0,0,0,0,0,0,0,0,0
72683,35,192,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
53003,34,0,0,63,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
53307,34,250,0,2,0,0,6,15,0,14,0,0,0,0,0,0,0,0,0,0
54415,34,0,0,371,0,1,1,0,0,0,0,0,0,0,99,0,0,0,0,0
54997,34,0,0,0,0,0,7,229,0,4,0,0,0,0,0,0,0,0,0,0
55460,34,6,0,14,0,189,3,9,0,12,0,0,0,0,20,0,0,0,0,0
56575,34,2,0,23,0,372,0,0,0,2,0,0,0,0,79,0,0,0,0,0
57039,34,0,0,3,0,108,0,3,0,19,0,0,0,0,0,0,0,0,3,0
57167,34,79,0,2,0,0,165,0,0,10,0,0,0,0,0,0,0,0,0,0
58005,34,30,0,1,0,0,0,207,0,17,0,0,0,0,0,0,0,0,0,0
58052,34,0,0,202,0,63,0,0,0,0,0,0,0,0,0,0,0,0,5,0
58660,34,0,0,4,0,2,0,123,0,1,0,0,0,0,0,0,0,0,0,0
58931,34,108,0,0,0,0,8,19,0,1,0,0,0,0,0,0,0,0,0,0
59350,34,0,0,0,0,0,253,22,0,0,0,0,0,0,0,0,0,0,0,0
60529,34,160,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60594,34,3,0,215,0,91,0,0,0,5,0,0,1,0,0,0,0,0,0,0
61087,34,20,7,4,0,3,2,13,267,0,0,0,0,0,0,0,0,42,0,0
61258,34,156,0,2,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0
61616,34,2,0,17,0,3,4,0,0,182,0,0,0,0,8,0,0,0,0,0
61667,34,1,87,1,0,4,187,0,0,36,0,0,0,0,0,0,0,0,0,0
62382,34,27,13,5,0,0,0,5,0,118,0,4,0,0,6,0,0,0,0,1
62807,34,126,9,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1
62976,34,442,0,45,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,2
63102,34,57,180,3,0,0,2,3,5,17,0,0,0,0,1,0,8,0,0,2
63461,34,160,0,6,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,1
64558,34,0,414,0,14,0,3,5,32,1,1,0,0,0,0,0,0,0,0,4
64928,34,46,0,0,15,0,9,75,1,186,13,0,0,0,0,0,0,7,0,3
65101,34,0,0,3,0,0,4,13,0,193,0,0,0,0,0,0,0,7,0,1
65967,34,7,115,0,4,0,7,1,315,0,0,0,0,0,0,2,0,0,0,0
65987,34,136,0,4,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0
66727,34,221,0,3,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0
67137,34,29,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0
67346,34,4,0,2,0,2,0,0,0,121,0,0,24,0,0,0,0,0,0,0
67513,34,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67696,34,0,0,54,0,232,0,0,0,17,0,0,0,0,0,2,0,0,0,0
68202,34,89,0,1,0,4,1,0,0,18,0,0,0,0,0,0,0,0,0,0
68413,34,2,0,2,0,0,5,0,0,5,0,0,90,0,0,0,0,0,0,0
69038,34,153,20,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
69751,34,102,0,2,0,0,1,0,0,11,0,0,0,0,0,2,0,0,0,0
70022,34,338,0,4,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0
70073,34,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71820,34,0,0,0,0,0,4,124,0,16,0,0,0,0,0,0,0,8,0,0
71833,34,241,0,1,0,1,0,8,0,0,0,0,0,0,0,0,4,0,0,0
53080,33,223,0,1,0,0,6,21,0,13,0,0,0,0,0,0,0,0,0,0
53434,33,20,0,1,0,0,5,102,0,6,0,0,0,0,0,0,0,0,0,0
54274,33,0,0,4,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0
54293,33,0,0,4,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0
55129,33,403,0,0,0,3,3,15,0,8,0,0,0,0,0,0,0,0,0,0
55672,33,443,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55972,33,17,0,1,0,126,1,0,0,1,0,0,0,0,8,0,0,0,0,0
56053,33,48,0,2,0,0,411,17,0,16,0,0,0,0,0,0,0,0,0,0
56280,33,239,0,6,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
57082,33,0,0,3,0,0,0,139,0,2,0,0,0,0,0,0,0,0,0,0
57507,33,257,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
57953,33,90,0,4,0,0,18,6,0,2,0,0,0,0,0,0,0,0,0,0
58245,33,0,0,3,0,0,8,73,0,200,0,0,0,0,0,0,0,0,0,0
58574,33,253,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
58623,33,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59212,33,282,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
59766,33,0,16,1,0,0,8,7,0,214,0,0,0,0,0,0,5,0,0,0
60124,33,0,0,15,0,0,0,0,0,51,3,0,258,0,0,0,0,0,0,0
60146,33,0,0,56,0,285,0,0,0,9,0,0,130,0,0,0,0,0,0,0
60165,33,3,0,0,0,0,0,10,0,154,0,0,0,0,0,0,0,0,0,0
60174,33,0,0,111,0,2,9,0,0,87,0,0,0,0,0,0,0,0,0,0
60606,33,1,0,0,0,97,0,0,0,10,0,0,0,0,0,0,0,0,0,0
61572,33,254,0,4,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0
61902,33,0,6,163,0,60,0,0,0,0,0,0,0,0,0,7,0,0,0,4
61967,33,115,0,14,0,9,0,0,0,0,0,0,0,254,0,0,0,0,0,3
62207,33,43,0,4,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1
63007,33,20,281,1,0,0,0,6,14,53,0,0,1,0,0,0,0,0,0,7
63121,33,18,0,1,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,2
63194,33,2,3,10,0,194,3,0,0,0,0,0,0,0,0,0,0,0,0,1
63637,33,1,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63640,33,7,0,0,0,297,0,0,0,0,61,0,0,0,0,0,0,0,0,2
63810,33,6,0,22,0,1,1,1,0,126,0,0,3,0,0,0,0,0,0,3
64221,33,0,0,5,0,0,0,5,0,112,0,0,0,0,0,0,0,0,0,6
64799,33,232,0,3,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,2
64965,33,73,155,3,0,0,0,0,0,0,3,25,0,5,0,0,0,0,0,2
65161,33,1,0,0,0,199,0,0,0,75,0,16,0,0,0,0,0,0,0,5
65639,33,3,0,0,0,0,1,0,0,111,0,0,16,0,7,0,0,0,0,0
66117,33,0,0,0,0,0,0,0,0,4,0,0,43,0,115,0,0,0,0,0
66145,33,158,0,0,0,3,0,2,7,8,0,0,0,0,0,81,0,0,0,0
66180,33,0,19,3,8,0,226,6,0,55,0,0,0,0,4,0,0,62,0,0
66719,33,44,7,6,8,0,0,0,0,118,0,0,10,0,0,146,0,0,0,3
66873,33,135,0,0,3,2,1,3,0,8,74,5,0,0,0,0,0,0,0,0
67190,33,15,0,2,0,199,0,0,0,11,0,0,0,0,0,0,0,0,0,0
67250,33,9,2,1,0,0,75,0,0,161,0,0,3,0,0,0,0,0,0,0
67689,33,255,0,4,0,0,2,0,17,0,0,0,0,0,0,0,5,0,0,0
67947,33,93,4,0,2,4,0,0,0,0,243,0,0,2,2,0,0,0,0,0
68160,33,0,19,305,19,0,9,13,7,1,0,0,0,0,0,0,120,0,0,2
68628,33,10,1,2,0,0,80,0,0,9,0,0,0,0,0,0,0,0,0,0
68668,33,113,0,1,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0
68989,33,0,0,7,218,0,0,8,0,3,0,64,4,0,0,0,19,0,0,0
69484,33,1,0,2,4,0,5,0,0,13,0,203,0,0,0,0,0,0,0,12
70585,33,0,0,0,0,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0
70834,33,2,171,2,3,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0
71033,33,27,0,2,0,0,3,2,17,128,0,2,0,0,4,0,0,1,0,0
71726,33,13,0,1,0,90,0,0,0,5,0,0,0,0,0,2,0,0,0,0
71953,33,106,0,0,0,4,18,0,1,9,0,0,0,0,0,0,0,0,0,0
72570,33,0,0,2,0,0,0,0,0,95,0,0,0,0,0,0,2,0,0,0
72925,33,14,0,3,0,169,1,0,0,1,4,0,0,0,0,0,0,0,0,1
52779,32,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53632,32,0,0,59,0,0,0,10,0,2,0,0,0,0,0,0,0,0,2,0
53928,32,277,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54100,32,0,0,1,0,0,0,0,0,142,0,0,0,0,0,0,0,0,1,0
54167,32,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0
54212,32,271,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54284,32,194,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,2
55159,32,212,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
56012,32,63,0,1,0,0,207,4,0,68,0,0,0,0,0,0,0,0,0,0
56121,32,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56359,32,0,0,58,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56655,32,10,0,2,0,144,7,0,0,3,0,0,0,0,0,0,0,0,0,0
56825,32,261,0,3,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
56977,32,628,0,2,0,6,4,28,0,7,0,0,0,0,0,0,0,0,0,1
57134,32,260,0,3,0,0,5,1,0,47,0,0,0,0,0,0,0,0,0,0
57778,32,249,0,2,0,0,17,10,0,4,0,0,0,0,0,0,0,0,0,0
58193,32,0,0,5,0,167,0,0,0,0,0,0,0,0,25,0,0,0,0,0
58971,32,312,0,1,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0
59688,32,82,329,0,16,0,3,6,0,0,0,0,0,0,0,0,0,1,0,0
59836,32,0,3,5,0,7,7,0,0,145,0,0,0,0,1,0,0,0,0,0
61043,32,7,0,10,0,279,17,0,0,3,0,0,0,0,0,0,0,0,0,0
61229,32,112,0,3,0,3,1,0,0,21,0,0,0,0,0,0,0,0,0,0
61717,32,3,0,0,0,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0
62169,32,68,0,5,0,0,0,0,0,136,0,0,0,0,0,1,2,0,0,1
62399,32,20,388,1,0,0,6,8,110,3,0,0,0,0,0,0,0,0,0,1
62453,32,232,0,2,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,1
63425,32,172,0,0,0,2,0,5,4,14,0,0,0,0,0,0,1,0,0,1
63579,32,0,0,0,0,0,0,0,1,8,156,0,0,0,0,0,0,0,0,1
63744,32,12,0,0,198,2,0,5,0,7,0,13,0,0,0,7,19,0,0,1
64933,32,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65137,32,194,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
65142,32,0,0,1,20,0,12,3,0,0,0,0,4,0,0,0,0,272,0,3
65384,32,8,0,0,0,102,3,0,0,1,0,0,0,0,0,0,0,0,0,1
65474,32,0,0,0,0,204,9,0,0,0,0,0,0,0,7,0,0,0,0,1
65754,32,104,348,5,5,0,17,0,0,14,0,2,0,0,12,0,0,0,0,7
66194,32,21,12,1,0,0,174,0,0,30,0,0,0,0,0,0,0,0,0,0
66319,32,17,128,5,0,0,269,6,19,80,0,0,0,0,0,0,0,0,0,0
67332,32,0,0,2,6,2,6,0,0,19,0,0,0,0,121,0,0,0,0,0
69065,32,10,0,4,0,1,3,0,0,91,0,0,230,0,0,0,4,0,0,0
69305,32,108,0,0,0,0,2,8,0,0,0,0,0,0,5,0,0,0,0,0
69558,32,320,0,5,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,3
69998,32,203,1,0,0,3,1,0,11,2,0,0,0,0,0,0,0,0,0,0
70570,32,0,0,0,0,87,1,0,0,0,15,0,0,205,1,0,0,0,0,0
70572,32,0,16,3,0,0,6,0,0,97,0,0,0,0,0,0,0,0,0,0
70714,32,148,31,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
70883,32,0,0,29,0,277,0,0,0,1,88,0,0,0,0,0,0,0,0,0
71168,32,0,0,199,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71409,32,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52839,31,216,0,0,0,3,11,5,0,5,0,0,0,0,0,0,0,0,0,0
53010,31,16,0,110,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54142,31,273,0,8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54162,31,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0
54881,31,433,0,15,0,52,8,5,0,0,0,0,0,0,0,0,0,0,0,0
55071,31,25,0,5,0,1,361,63,0,6,0,0,0,0,0,0,0,0,0,3
55925,31,0,0,2,0,2,4,0,0,0,0,0,0,0,156,0,0,0,0,0
55981,31,0,0,2,0,96,0,0,0,17,0,0,0,0,0,0,0,0,0,0
55991,31,3,0,0,0,2,186,0,0,74,0,0,0,0,0,0,0,0,0,0
56503,31,70,0,8,0,265,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56950,31,15,0,0,0,1,64,0,0,129,0,0,0,0,0,0,0,0,0,0
57043,31,4,0,16,0,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57199,31,165,0,4,0,1,11,0,0,21,0,0,0,0,0,0,0,0,0,0
57337,31,0,0,5,0,87,2,0,0,1,0,0,0,0,0,0,0,0,0,0
57506,31,478,0,0,0,68,0,0,0,3,0,0,0,0,0,0,0,0,0,0
58283,31,0,0,219,0,3,0,35,0,0,0,0,0,0,13,0,0,0,0,0
58766,31,0,0,94,0,0,1,21,0,10,0,0,0,0,0,0,0,0,0,0
58824,31,121,0,193,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0
59515,31,0,0,2,0,0,0,92,0,24,0,0,0,0,0,0,0,0,0,0
60627,31,0,0,1,0,0,0,4,0,70,0,0,8,0,0,0,0,0,0,0
61017,31,206,0,4,0,3,0,0,0,2,0,0,0,0,0,0,4,0,0,0
61201,31,6,0,5,0,0,0,0,0,23,0,0,0,0,158,0,0,0,0,0
61359,31,241,0,3,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0
62037,31,272,2,3,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62079,31,0,6,0,0,3,0,1,0,40,0,0,91,0,0,0,114,0,0,1
62835,31,19,11,6,2,0,8,134,10,98,0,1,0,0,0,0,0,12,0,0
63556,31,132,0,2,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,1
63852,31,40,214,0,0,0,0,4,7,1,0,0,0,0,0,0,3,0,0,2
64779,31,3,0,0,3,0,0,0,9,145,0,0,0,0,0,0,0,0,0,1
65436,31,1,0,2,0,0,127,0,0,0,0,10,0,0,7,0,0,0,0,1
65685,31,17,0,0,0,0,9,0,0,123,0,24,3,0,7,0,0,0,0,0
65723,31,195,0,1,0,0,0,30,7,7,0,0,0,0,0,0,0,0,0,0
65743,31,234,3,2,0,67,0,2,1,14,0,0,0,0,0,0,0,0,0,0
66783,31,67,340,2,2,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0
66824,31,4,4,123,0,56,1,0,0,262,3,0,0,0,0,0,0,0,0,4
67445,31,40,0,0,1,0,1,0,7,113,0,0,0,0,0,0,0,0,0,6
67871,31,0,0,0,0,0,2,0,0,2,0,120,3,0,35,0,0,0,0,0
68675,31,10,0,1,0,176,0,0,0,2,0,0,0,0,0,0,0,0,0,3
68878,31,0,10,1,0,0,0,182,2,7,93,0,0,0,0,0,0,0,0,0
68903,31,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69512,31,0,0,1,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70181,31,334,297,0,0,52,2,0,49,6,0,0,0,1,0,11,9,0,0,4
70448,31,236,0,8,0,0,0,0,0,2,6,0,0,0,0,0,4,0,0,0
70926,31,42,0,2,0,151,0,0,0,9,0,0,0,0,0,0,0,0,0,0
71060,31,0,0,5,0,0,0,0,0,157,0,0,9,0,0,0,0,0,0,0
71587,31,158,0,4,1,12,3,0,0,0,0,0,0,3,0,0,0,0,0,0
72004,31,4,0,149,0,77,0,4,0,0,4,0,0,0,0,0,0,0,0,0
72322,31,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72818,31,4,0,159,0,0,26,12,2,21,0,20,18,0,0,0,0,1,0,0
72823,31,270,0,0,0,0,0,1,9,1,0,0,0,0,0,0,1,0,0,15
52761,30,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53422,30,315,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0
53626,30,278,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
54034,30,438,0,4,0,0,41,27,0,0,0,0,0,0,0,0,0,0,0,0
54435,30,0,0,77,0,0,4,0,0,1,0,0,0,0,277,0,0,0,0,0
55627,30,709,0,3,0,20,138,21,0,0,0,0,0,0,0,0,0,0,1,0
55653,30,657,0,3,0,0,219,24,0,0,0,0,0,0,0,0,0,0,0,0
55951,30,127,0,3,0,12,213,15,0,1,0,0,0,0,12,0,0,0,0,0
55974,30,113,0,6,0,0,361,7,0,0,0,0,0,0,0,0,0,0,1,0
55976,30,0,0,2,0,150,0,19,0,6,0,0,0,0,16,0,0,0,0,0
56100,30,16,0,4,0,0,267,9,0,114,0,0,0,0,0,0,0,0,0,0
56460,30,221,0,0,0,7,1,0,0,21,0,0,0,0,0,0,0,0,0,0
56461,30,202,0,1,0,2,3,18,0,3,0,0,0,0,8,0,0,0,0,0
56808,30,234,0,8,0,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0
57023,30,65,0,98,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
57828,30,143,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
59536,30,0,0,0,0,167,18,3,0,3,0,0,0,0,0,0,0,0,0,0
60123,30,437,2,1,4,3,21,3,0,0,0,0,0,0,0,0,10,0,0,0
60160,30,257,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
60512,30,0,0,3,0,238,4,0,0,38,0,0,0,0,0,0,0,0,0,0
60553,30,5,1,1,14,0,9,219,0,1,2,0,0,0,0,0,0,22,0,0
60845,30,0,0,3,0,0,4,155,0,1,0,0,0,0,29,0,0,0,0,0
60935,30,0,0,1,0,0,2,4,0,124,0,0,0,0,0,0,0,0,0,0
61027,30,17,0,3,0,4,2,5,0,177,0,0,0,0,0,0,0,0,0,0
62396,30,109,0,0,0,225,2,0,0,8,0,0,0,0,0,0,3,1,0,6
63985,30,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,3
64151,30,194,0,1,0,0,5,5,0,62,0,0,0,0,0,0,0,0,0,1
64346,30,0,0,1,0,0,0,0,0,115,0,23,6,0,0,0,5,0,0,1
64392,30,0,225,3,59,1,3,0,0,28,0,0,0,0,0,0,4,0,0,1
64504,30,0,0,0,0,0,78,0,0,21,0,0,0,0,0,0,0,0,0,1
64878,30,13,0,1,0,0,1,0,0,149,0,0,0,0,0,2,0,0,0,2
65303,30,264,0,1,1,4,0,0,0,1,0,0,0,0,0,0,5,0,0,1
65315,30,0,11,0,0,0,4,0,0,97,0,0,0,0,0,0,0,0,0,2
66164,30,0,0,2,0,0,0,0,0,30,0,110,10,0,0,0,0,0,0,0
66817,30,203,0,6,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6
66863,30,183,0,3,0,0,2,0,0,27,7,0,0,2,0,0,0,0,0,0
66864,30,188,12,2,1,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0
67052,30,1,0,4,0,0,0,0,0,144,115,0,0,0,0,0,0,0,0,0
67091,30,129,0,0,0,1,0,7,0,5,0,0,0,0,0,0,0,0,0,0
67467,30,2,33,0,2,0,0,0,0,5,86,0,0,0,0,154,0,0,0,0
67577,30,8,60,0,4,0,0,0,1,33,0,0,0,0,0,10,0,83,0,0
67952,30,0,0,0,0,2,4,0,0,109,0,2,47,0,8,0,0,0,0,0
67984,30,262,0,5,1,92,3,0,0,1,0,0,0,0,0,2,0,0,0,0
68130,30,1,0,136,0,76,0,0,0,0,0,0,3,0,1,0,0,0,0,0
68211,30,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68707,30,213,0,1,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
68969,30,49,407,0,5,0,0,0,83,1,0,0,0,0,0,3,1,0,0,5
69351,30,0,0,53,0,0,0,8,0,23,0,0,0,0,14,0,0,0,0,0
69366,30,0,0,0,0,0,2,128,0,0,1,5,0,0,0,0,0,0,0,0
69393,30,40,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
69975,30,4,0,2,0,7,0,1,0,131,0,0,23,0,0,0,2,0,0,0
70142,30,0,0,3,0,2,0,0,0,23,0,131,17,0,0,0,9,0,0,7
70251,30,0,0,58,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70279,30,19,3,0,0,2,104,0,0,71,0,0,0,0,0,0,0,0,0,0
71221,30,0,0,6,0,193,0,0,0,0,0,1,0,0,6,0,0,0,0,0
71430,30,109,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,5
