"message_id","F09F918D","F09F9881","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A3","F09FA4A1","F09F94A5","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F998F","F09F918C","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
66670,5,0,0,0,0,0,0,0,0,2,0,0,46,0,0,0,0,0,0,0
66711,5,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66870,5,4,0,0,0,99,0,0,20,0,0,0,0,0,0,0,0,0,6,1
66885,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
66897,5,0,2,153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
66944,5,0,0,0,0,126,0,0,3,0,2,0,19,0,0,3,4,19,1,2
66954,5,45,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
66966,5,52,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
67014,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,105,0,3
67054,5,126,1,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,20
67128,5,0,0,0,0,0,184,0,0,0,0,0,1,0,0,0,12,2,0,4
67162,5,65,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
67345,5,39,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,1
67349,5,0,1,0,1,0,143,8,3,0,0,0,0,0,0,30,2,0,2,1
67360,5,9,0,0,129,0,0,0,0,0,8,0,0,0,18,0,0,0,0,0
67361,5,2,1,0,0,0,0,43,0,12,0,0,0,0,0,0,0,0,0,0
67364,5,0,1,0,162,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
67390,5,0,2,8,0,4,40,0,2,0,0,0,0,0,0,89,0,1,1,1
67414,5,8,0,99,0,1,0,2,6,0,0,0,0,0,0,4,0,0,1,0
67448,5,0,0,122,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,3
51160,4,0,0,4,0,6,0,0,60,0,0,0,0,0,0,0,0,0,0,0
51188,4,24,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
51199,4,0,0,9,0,7,54,32,2,0,0,0,0,0,0,157,2,0,0,1
51203,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,32,0,3,0
51206,4,0,0,153,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,7
51279,4,0,3,154,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51344,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51380,4,3,0,0,0,2,0,0,82,15,7,0,2,0,0,3,0,18,0,0
51418,4,0,0,80,0,21,0,0,2,2,0,0,0,0,0,0,5,0,0,1
51430,4,0,2,0,0,0,97,3,1,0,0,0,0,0,0,29,0,7,0,0
51441,4,6,0,0,0,11,0,0,2,20,0,0,2,0,0,0,45,3,0,0
51451,4,5,1,0,1,0,33,6,0,0,0,0,0,0,0,58,0,0,0,0
51469,4,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51488,4,0,0,0,0,35,0,0,9,0,0,0,0,0,0,0,0,0,0,0
51595,4,94,0,0,0,0,3,0,0,0,0,0,3,0,0,24,0,0,0,0
51596,4,125,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,9
51633,4,0,0,0,0,99,0,0,3,0,0,0,1,0,0,14,24,0,0,0
51725,4,0,0,37,0,0,0,0,50,0,0,0,0,0,0,0,3,0,0,0
51727,4,0,0,8,0,0,104,0,2,0,0,0,0,0,0,0,0,0,0,0
51757,4,1,3,0,0,7,40,0,82,8,0,1,0,2,0,0,0,0,0,0
51776,4,0,0,60,0,96,0,5,4,1,0,0,0,0,0,0,11,0,0,4
51787,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,63,2,0,3
51799,4,6,0,0,0,0,0,0,0,15,0,1,0,0,0,38,0,0,1,2
51800,4,8,4,52,0,11,0,0,3,0,0,0,0,0,0,110,0,1,0,2
51815,4,6,0,0,0,0,0,4,43,0,0,0,0,0,0,0,1,24,1,0
51844,4,0,0,51,0,5,0,0,108,6,0,0,0,0,0,0,0,11,0,0
51892,4,0,1,0,0,2,0,21,6,8,0,1,0,0,0,0,2,143,0,0
51896,4,18,1,0,0,56,0,0,0,1,0,0,23,0,0,0,0,0,0,0
51901,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
51936,4,0,0,3,0,0,0,0,63,4,0,0,31,0,0,0,0,0,0,0
52018,4,54,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
52043,4,1,0,108,0,1,0,0,0,0,0,0,0,11,2,0,0,0,0,1
52118,4,0,0,129,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0
52148,4,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52193,4,115,0,0,0,0,0,9,1,0,0,3,0,0,0,45,0,0,2,0
52201,4,83,0,0,0,35,0,23,0,0,0,0,0,0,0,0,0,0,0,5
52222,4,13,0,0,0,0,0,0,0,7,0,0,5,0,0,59,0,0,0,1
52231,4,0,1,0,23,3,0,0,65,10,2,0,8,0,0,0,0,0,1,0
52245,4,0,1,0,15,44,0,0,0,0,0,0,6,0,0,0,0,12,0,0
52255,4,110,0,0,0,0,8,44,0,1,0,0,0,0,0,0,2,0,0,0
52279,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52364,4,51,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
52370,4,24,2,0,4,0,0,94,1,0,0,0,8,0,0,0,1,15,2,0
52387,4,22,0,0,0,0,0,144,5,0,0,0,0,0,0,0,0,0,0,0
52419,4,0,2,24,0,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0
52435,4,110,2,1,0,0,34,14,2,0,0,0,0,0,0,45,2,0,0,1
52470,4,36,0,0,2,6,0,131,0,1,0,0,0,0,0,0,0,0,0,0
52498,4,0,1,4,0,7,0,11,18,0,0,0,0,0,0,82,0,0,0,0
52508,4,18,1,45,0,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52520,4,0,1,63,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52570,4,1,1,146,0,0,0,62,8,0,0,0,0,0,0,0,4,2,0,0
52643,4,59,1,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0
52675,4,0,0,48,0,6,0,0,45,0,0,6,0,0,0,0,0,0,0,0
52682,4,0,0,17,0,28,0,0,7,44,0,0,0,0,0,0,0,0,0,0
52735,4,0,0,76,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52766,4,0,185,0,0,0,0,0,0,0,0,85,0,30,0,0,0,0,0,0
52783,4,0,0,0,122,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
52821,4,0,0,11,0,0,0,36,102,0,2,0,0,0,0,5,25,0,0,7
52824,4,0,1,150,0,61,0,17,5,0,0,0,2,0,0,2,4,0,0,0
52870,4,0,2,16,0,0,4,8,2,0,0,123,0,1,0,2,26,0,1,0
52978,4,2,0,1,0,0,192,52,2,5,0,0,0,0,0,0,2,0,0,0
52998,4,2,87,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
53033,4,118,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
53060,4,65,1,0,15,0,1,0,0,13,0,0,0,0,0,0,0,0,1,1
53086,4,70,0,0,0,0,52,0,4,1,0,0,0,0,0,0,0,0,1,0
53113,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
53133,4,2,0,2,0,0,117,5,0,0,0,0,0,0,0,2,0,0,0,15
53141,4,0,0,0,0,53,0,0,13,1,0,0,0,0,0,0,0,0,1,0
53149,4,89,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53150,4,0,2,21,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
53256,4,68,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53266,4,0,1,0,0,0,0,0,14,3,0,12,73,0,0,0,0,0,0,0
53353,4,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53428,4,0,0,3,0,8,0,0,18,0,0,0,0,0,0,0,0,103,0,0
53513,4,0,2,1,0,6,0,0,0,0,0,0,79,0,0,0,0,0,0,0
53544,4,74,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
53545,4,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
53582,4,0,0,0,0,2,0,0,15,0,0,0,36,0,0,0,0,0,0,0
53660,4,21,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
53681,4,5,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
53744,4,0,0,97,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0
53764,4,0,0,0,0,0,0,0,0,0,0,2,4,13,0,0,30,0,0,0
53768,4,0,4,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,103
53862,4,9,1,0,106,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0
53911,4,0,1,170,0,19,0,2,8,0,0,0,0,0,0,0,5,0,0,0
53912,4,10,0,0,0,0,0,0,52,1,0,0,33,0,0,0,0,0,1,0
53983,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
54044,4,0,0,0,0,58,0,0,0,0,27,2,0,0,0,0,0,0,0,0
54045,4,0,1,27,0,76,0,0,0,0,0,59,0,0,0,0,3,0,0,0
54049,4,0,0,76,0,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54056,4,0,0,0,0,0,80,0,0,0,0,0,0,0,0,30,0,0,0,0
54083,4,95,1,6,0,0,8,27,0,0,0,0,9,0,0,13,0,0,0,8
54084,4,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
54085,4,0,0,18,0,3,0,36,0,0,0,0,0,0,0,0,1,116,0,0
54226,4,0,4,63,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
54228,4,0,0,0,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,0
54281,4,20,1,0,0,17,0,3,0,0,0,9,69,0,0,4,19,0,7,0
54339,4,2,2,0,69,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0
54360,4,138,1,0,0,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0
54365,4,61,0,22,0,3,0,0,23,0,0,2,0,0,0,0,1,0,6,0
54383,4,0,0,212,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,45
54389,4,7,1,39,0,5,0,41,6,0,0,0,67,0,0,0,3,0,0,0
54391,4,7,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
54412,4,60,3,0,0,0,5,0,0,0,0,0,0,0,0,0,40,0,0,10
54444,4,87,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,16
54467,4,0,1,0,48,1,0,0,1,10,1,29,0,0,0,0,0,0,0,0
54476,4,0,0,67,0,15,0,0,68,2,0,0,0,0,0,0,0,0,0,0
54509,4,109,2,20,0,0,0,51,0,2,0,0,0,0,0,0,0,0,1,5
54520,4,0,0,72,0,5,0,0,89,0,0,0,0,0,0,0,3,1,0,0
54555,4,0,1,0,0,47,0,0,0,20,0,0,0,0,0,0,0,0,0,0
54574,4,0,1,0,0,34,0,0,9,3,0,0,0,0,0,0,0,0,0,0
54651,4,0,2,0,0,0,0,0,0,0,0,74,0,22,0,0,0,0,0,0
54717,4,0,2,0,0,3,0,0,6,0,0,59,0,0,0,0,0,0,1,0
54718,4,2,2,0,0,1,0,0,0,24,0,0,3,0,0,0,0,0,63,0
54748,4,0,0,134,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
54778,4,165,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54801,4,0,0,0,0,0,0,0,71,0,0,4,0,0,0,0,16,0,0,1
54822,4,20,2,0,0,10,0,77,0,0,0,0,0,0,0,0,0,0,0,8
54853,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54865,4,0,0,0,35,0,0,0,0,0,0,60,0,23,0,0,0,0,0,3
54973,4,17,0,0,0,4,0,4,0,0,0,0,52,0,1,0,0,0,0,0
54990,4,0,10,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0
54994,4,114,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0
55014,4,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,16,0,0,0
55039,4,3,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55262,4,81,0,0,0,12,2,0,0,0,0,0,0,0,0,14,0,0,0,18
55267,4,0,0,0,68,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0
55275,4,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55300,4,84,1,0,0,0,60,1,8,0,0,0,0,0,0,0,0,0,0,0
55313,4,15,0,138,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
55335,4,0,1,0,0,91,0,0,0,13,0,0,0,0,0,0,0,0,0,0
55340,4,57,0,0,0,0,0,17,2,7,0,0,8,0,0,45,0,0,0,0
55348,4,0,0,0,0,10,0,148,0,0,0,0,0,0,0,45,1,0,0,0
55359,4,43,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6
55379,4,0,1,0,0,0,16,0,3,45,0,0,0,0,0,0,0,0,2,0
55429,4,0,0,0,0,40,0,0,11,0,0,0,8,0,0,0,0,0,0,1
55512,4,0,1,0,0,4,0,0,61,0,0,0,0,31,0,0,0,0,0,1
55657,4,15,0,0,26,0,0,1,70,4,0,0,0,0,0,0,43,1,9,5
55663,4,0,0,69,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55678,4,81,0,0,0,0,0,4,0,0,0,1,0,0,0,61,12,1,1,6
55718,4,0,1,141,0,5,0,0,17,0,0,0,1,0,0,0,0,0,0,2
55723,4,0,0,81,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0
55742,4,0,0,79,0,4,0,0,12,0,0,3,0,0,0,0,0,0,0,0
55744,4,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,3,0
55849,4,79,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55881,4,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
55882,4,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
55942,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55958,4,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55993,4,23,0,0,0,13,0,105,1,0,0,0,0,0,0,0,0,0,0,0
56066,4,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
56067,4,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56069,4,53,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
56070,4,43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
56108,4,63,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2
56153,4,0,0,129,0,10,0,26,1,0,0,0,0,0,0,4,10,0,0,0
56184,4,9,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,10
56231,4,0,0,37,0,63,0,0,7,0,0,0,0,0,0,2,0,5,0,0
56244,4,84,6,10,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0
56378,4,98,7,0,1,0,1,0,3,6,0,0,0,0,0,0,0,0,19,0
56482,4,33,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
56557,4,0,0,0,0,0,148,0,0,0,0,0,0,0,0,20,0,0,0,0
56670,4,0,0,0,0,0,0,0,0,55,0,0,0,23,0,0,0,0,0,0
56752,4,59,0,0,2,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0
56753,4,46,0,24,0,2,0,1,75,0,0,0,0,0,0,0,0,0,3,0
56765,4,0,0,2,0,2,25,0,0,2,0,0,0,0,0,0,6,169,0,5
56775,4,0,0,19,0,40,1,106,72,0,0,0,0,0,0,0,4,0,0,6
56776,4,99,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56800,4,0,1,0,0,1,0,157,29,0,0,0,0,0,0,16,0,8,1,0
56809,4,0,6,0,0,0,205,1,0,2,0,0,0,0,0,37,0,0,0,0
56814,4,0,0,0,0,141,0,0,23,5,0,0,0,0,0,17,7,3,0,0
56815,4,7,0,125,0,3,3,6,0,0,0,1,6,0,0,41,13,2,0,0
56829,4,1,2,0,0,0,0,0,74,0,0,0,1,0,0,0,0,0,0,0
56835,4,0,1,49,0,11,0,54,87,0,0,0,0,0,0,0,1,6,0,1
56858,4,0,94,2,0,0,0,0,30,11,0,17,0,0,0,0,0,0,0,1
56870,4,0,2,0,0,25,0,4,0,0,0,0,0,0,0,0,9,116,1,0
56974,4,0,1,33,0,53,0,0,0,0,0,0,0,10,0,0,13,0,0,3
56980,4,0,24,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0
56986,4,49,1,4,0,90,0,14,7,0,1,0,0,0,0,2,0,0,0,1
57072,4,0,2,0,0,22,0,0,115,0,0,6,0,0,0,0,0,17,0,1
57125,4,1,0,0,0,0,0,0,63,8,0,0,0,0,0,0,0,0,0,1
57145,4,0,0,122,0,5,0,0,0,0,0,19,3,0,0,0,13,0,0,0
57149,4,0,0,0,0,27,0,0,0,1,0,0,3,0,0,0,0,0,0,5
57151,4,0,0,160,0,1,0,0,2,0,0,34,7,0,0,0,0,0,0,0
57194,4,1,0,0,0,0,251,0,0,0,0,0,0,0,0,42,5,0,0,1
57255,4,0,1,5,0,37,0,0,99,0,0,0,0,0,0,8,5,19,0,1
57279,4,140,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,13
57359,4,0,0,174,0,6,0,0,3,0,0,0,22,0,0,4,0,0,0,0
57414,4,0,2,160,0,50,0,0,17,0,0,0,0,0,0,0,1,7,0,1
57444,4,222,1,0,0,35,12,9,2,0,0,0,0,0,0,0,1,0,0,18
57487,4,1,1,100,2,16,0,0,54,0,0,0,0,0,0,0,2,0,0,0
57566,4,3,1,0,1,14,0,0,0,0,0,0,0,0,0,0,63,0,1,0
57596,4,0,1,196,1,21,0,0,0,0,0,0,0,0,0,0,10,0,0,3
57620,4,80,1,10,0,2,0,0,0,0,0,0,0,0,0,14,13,0,0,0
57621,4,36,0,0,1,6,0,0,0,0,0,0,0,0,0,25,0,0,1,0
57811,4,0,1,0,0,1,0,0,103,0,35,0,0,0,0,0,0,28,0,0
57913,4,32,3,0,0,8,3,11,1,0,0,0,0,0,0,97,50,7,0,2
57933,4,0,0,0,0,22,0,0,0,6,0,0,28,0,0,0,0,0,0,0
58059,4,107,0,0,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
58064,4,14,0,92,0,21,0,0,106,0,0,0,0,0,0,0,22,0,0,5
58072,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33
58121,4,72,1,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
58189,4,11,0,74,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
58293,4,124,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10
58429,4,0,1,0,0,0,50,0,5,0,0,0,3,0,0,0,0,0,0,16
58526,4,0,0,0,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,0
58556,4,0,1,139,0,4,0,0,0,11,0,0,0,0,0,0,1,0,0,7
58561,4,109,0,0,0,2,0,26,0,0,20,0,1,0,0,0,0,0,0,0
58569,4,0,0,3,0,71,0,0,31,5,0,0,0,0,0,0,1,0,0,0
58654,4,2,0,2,0,0,0,63,0,0,0,0,10,0,0,0,0,0,0,0
58708,4,0,0,12,0,0,8,0,1,1,0,0,0,0,0,1,34,0,0,0
58827,4,12,0,36,0,17,0,103,4,0,0,0,1,0,0,53,3,5,0,1
58854,4,173,0,0,1,0,119,0,0,0,16,0,0,0,0,0,0,0,0,0
58894,4,0,1,77,0,153,0,11,1,2,0,0,2,0,0,7,17,6,0,0
58914,4,142,0,0,7,0,48,35,0,0,0,0,0,0,0,17,0,0,0,0
59120,4,2,0,0,0,0,215,24,0,0,0,0,0,0,0,0,0,0,0,0
59191,4,111,3,0,0,8,1,85,0,0,0,0,0,0,0,0,0,0,0,1
59226,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
59239,4,29,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59265,4,15,0,97,0,1,0,0,0,3,0,0,0,0,0,0,6,0,0,1
59300,4,0,1,0,0,0,89,0,2,0,0,0,0,0,0,58,1,0,0,0
59328,4,69,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,1
59383,4,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,96,0,2
59417,4,0,1,27,0,0,0,0,6,0,0,0,57,0,0,0,0,0,0,0
59450,4,46,0,0,111,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6
59554,4,54,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,4
59631,4,0,0,0,4,0,0,0,80,0,14,0,0,0,0,34,3,16,0,0
59661,4,143,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1,0
59682,4,0,0,0,0,1,0,1,67,0,0,0,12,0,0,0,0,9,1,1
59708,4,33,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
59797,4,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
59810,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
59820,4,70,3,0,10,0,0,0,6,1,0,0,0,0,0,0,0,0,10,0
59895,4,77,0,3,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,8
59906,4,1,2,0,0,0,0,0,43,0,0,0,10,0,0,0,0,0,0,0
59938,4,0,0,0,0,3,0,11,29,0,0,0,0,0,0,0,0,95,0,2
59955,4,0,0,0,0,0,0,0,7,76,0,0,0,0,0,0,0,0,3,0
59959,4,3,0,6,0,0,0,0,8,58,0,0,21,0,0,0,0,0,0,0
60091,4,0,0,25,0,0,0,0,71,0,0,0,2,0,0,0,0,0,0,2
60101,4,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0
60168,4,84,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
60242,4,104,1,10,0,0,76,0,1,0,0,0,0,0,0,0,0,0,3,0
60249,4,100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32
60256,4,71,1,0,0,0,17,0,0,0,6,0,0,0,0,0,25,0,0,0
60278,4,1,2,0,0,4,0,0,8,6,0,0,0,0,0,0,38,0,0,0
60290,4,81,1,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,4,0
60297,4,92,0,0,3,0,7,11,0,2,0,0,0,0,0,0,0,0,0,21
60325,4,38,1,0,0,0,178,0,0,0,0,0,0,0,0,0,4,0,0,1
60327,4,2,23,0,1,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0
60336,4,0,1,12,0,0,42,7,1,0,0,0,0,0,0,0,60,0,1,1
60348,4,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60353,4,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
60385,4,32,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0
60386,4,10,1,0,0,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0
60387,4,8,1,178,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8
60440,4,7,0,149,0,8,0,78,0,0,0,0,0,0,0,27,1,0,0,5
60443,4,0,0,47,0,105,0,0,0,0,0,0,2,0,0,0,5,0,0,0
60449,4,60,1,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60454,4,55,0,10,0,0,0,0,1,22,14,0,0,0,0,0,0,0,1,1
60472,4,1,0,6,0,11,0,0,0,0,0,0,64,0,0,0,0,0,0,0
60622,4,137,0,13,0,16,52,0,0,2,0,0,1,0,0,0,2,0,0,6
60625,4,74,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
60640,4,0,4,0,0,1,0,0,8,0,0,8,0,49,0,0,0,4,0,190
60747,4,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
60773,4,112,1,20,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0
60815,4,3,5,0,0,69,0,39,1,0,0,0,0,0,0,0,13,4,0,3
60834,4,4,0,65,0,79,0,0,7,0,0,0,1,0,0,0,0,2,0,1
60839,4,115,0,0,0,0,0,18,0,0,0,0,0,0,0,1,3,0,0,1
60866,4,28,6,0,0,0,3,3,54,0,0,0,0,0,0,15,0,0,0,0
60906,4,130,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
60926,4,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0
60962,4,48,3,28,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0
60974,4,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,8,0
61021,4,71,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
61034,4,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,37
61067,4,94,1,0,0,0,60,3,2,0,0,0,0,0,0,0,0,0,0,18
61079,4,1,1,82,0,0,0,0,4,10,0,0,0,0,0,0,0,2,0,0
61082,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
61103,4,0,0,19,0,0,44,134,5,0,0,0,0,0,0,0,0,9,0,0
61116,4,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61117,4,8,1,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0
61170,4,57,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
61181,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61269,4,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
61272,4,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0
61276,4,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
61355,4,3,0,9,0,0,0,0,0,0,46,0,9,0,0,0,50,0,0,0
61441,4,0,0,0,0,0,0,11,2,39,0,0,0,0,0,0,0,0,0,0
61442,4,1,0,14,1,20,0,3,65,0,0,3,1,0,0,0,3,0,2,0
61488,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,47,0,0,0,0
61489,4,0,0,0,0,1,116,28,4,0,0,0,0,0,0,0,0,0,0,0
61490,4,0,0,130,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0
61517,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61526,4,0,1,0,0,0,0,0,0,0,0,92,0,2,0,0,0,0,0,0
61532,4,0,0,0,0,0,1,0,32,14,0,6,0,121,0,0,0,0,0,0
61646,4,84,0,3,0,0,54,16,0,4,0,0,0,0,0,0,19,0,0,0
61739,4,17,0,0,2,0,0,170,0,0,0,0,0,0,0,32,0,0,0,0
61799,4,0,1,196,0,11,0,0,10,3,0,0,1,0,0,0,23,0,0,2
61812,4,0,3,0,0,0,0,0,0,0,0,178,0,22,0,0,0,0,0,0
61881,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61882,4,0,0,205,0,4,0,6,3,0,0,0,32,0,0,0,3,2,0,1
61919,4,4,1,4,0,0,0,0,0,8,0,0,0,0,0,0,72,0,1,0
