,channel_id,message_id,emo,count,TS,posted,time_end,censor_point.x,hourly_end,censor_point.y
161,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,7,50.1216666666667
162,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,8,50.1216666666667
163,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,9,50.1216666666667
164,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,10,50.1216666666667
165,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,11,50.1216666666667
166,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,12,50.1216666666667
167,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,13,50.1216666666667
168,1535416724,75599,F09F94A5,7,2024-12-11 07:55:07,2024-12-10 17:52:42,14.0402777777778,50.1216666666667,14,50.1216666666667
169,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,15,50.1216666666667
170,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,16,50.1216666666667
171,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,17,50.1216666666667
172,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,18,50.1216666666667
173,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,19,50.1216666666667
174,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,20,50.1216666666667
175,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,21,50.1216666666667
176,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,22,50.1216666666667
177,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,23,50.1216666666667
178,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,24,50.1216666666667
179,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,25,50.1216666666667
180,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,26,50.1216666666667
181,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,27,50.1216666666667
182,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,28,50.1216666666667
183,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,29,50.1216666666667
184,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,30,50.1216666666667
185,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,31,50.1216666666667
186,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,32,50.1216666666667
187,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,33,50.1216666666667
188,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,34,50.1216666666667
189,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,35,50.1216666666667
190,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,36,50.1216666666667
191,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,37,50.1216666666667
192,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,38,50.1216666666667
193,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,39,50.1216666666667
194,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,40,50.1216666666667
195,1535416724,75599,F09F94A5,7,NA,NA,NA,NA,41,50.1216666666667
