"","channel_id","message_id","emo","count","TS","posted","time_end","censor_point","units"
"144",1535416724,75599,"F09FA4AE",42,"2024-12-10 20:10:07","2024-12-10 17:52:42",2.29027777777778,2.08840277777778,"hours"
"145",1535416724,75599,"F09FA4AE",44,"2024-12-10 20:15:07","2024-12-10 17:52:42",2.37361111111111,2.08840277777778,"hours"
"146",1535416724,75599,"F09FA4AE",46,"2024-12-10 20:25:07","2024-12-10 17:52:42",2.54027777777778,2.08840277777778,"hours"
"147",1535416724,75599,"F09FA4AE",49,"2024-12-10 20:30:07","2024-12-10 17:52:42",2.62361111111111,2.08840277777778,"hours"
"148",1535416724,75599,"F09FA4AE",50,"2024-12-10 20:35:08","2024-12-10 17:52:42",2.70722222222222,2.08840277777778,"hours"
"149",1535416724,75599,"F09FA4AE",52,"2024-12-10 20:40:08","2024-12-10 17:52:42",2.79055555555556,2.08840277777778,"hours"
"150",1535416724,75599,"F09FA4AE",53,"2024-12-10 20:45:07","2024-12-10 17:52:42",2.87361111111111,2.08840277777778,"hours"
"151",1535416724,75599,"F09FA4AE",54,"2024-12-10 20:55:08","2024-12-10 17:52:42",3.04055555555556,2.08840277777778,"hours"
"152",1535416724,75599,"F09FA4AE",56,"2024-12-10 21:10:07","2024-12-10 17:52:42",3.29027777777778,2.08840277777778,"hours"
"153",1535416724,75599,"F09FA4AE",58,"2024-12-10 21:15:07","2024-12-10 17:52:42",3.37361111111111,2.08840277777778,"hours"
"154",1535416724,75599,"F09FA4AE",59,"2024-12-10 21:30:08","2024-12-10 17:52:42",3.62388888888889,2.08840277777778,"hours"
"155",1535416724,75599,"F09FA4AE",60,"2024-12-10 21:40:07","2024-12-10 17:52:42",3.79027777777778,2.08840277777778,"hours"
"156",1535416724,75599,"F09FA4AE",61,"2024-12-10 21:45:07","2024-12-10 17:52:42",3.87361111111111,2.08840277777778,"hours"
"157",1535416724,75599,"F09FA4AE",62,"2024-12-10 21:50:07","2024-12-10 17:52:42",3.95694444444444,2.08840277777778,"hours"
"158",1535416724,75599,"F09FA4AE",63,"2024-12-10 22:00:07","2024-12-10 17:52:42",4.12361111111111,2.08840277777778,"hours"
"159",1535416724,75599,"F09FA4AE",64,"2024-12-10 22:05:07","2024-12-10 17:52:42",4.20694444444444,2.08840277777778,"hours"
"160",1535416724,75599,"F09FA4AE",66,"2024-12-10 22:10:06","2024-12-10 17:52:42",4.29,2.08840277777778,"hours"
