"","message_id","hex_u_emo","count","Emoji","Unicode.codepoint","Occurrences","Position","Negative","Neutral","Positive","Substituted","negative_norm","neutral_norm","positive_norm","neutral","positive","negative"
"9954",94247,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"9955",94247,"F09F98A2",10,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,2.24299065420561,3.91188251001335,3.84512683578104
"9956",94248,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"9957",94248,"F09F98A2",4,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,0.897196261682243,1.56475300400534,1.53805073431242
"9958",94248,"F09F98B1",52,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,14.6796460176991,23.6070796460177,13.7132743362832
"9959",94249,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"9960",94249,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"9961",94249,"F09F98B1",24,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,6.77522123893805,10.8955752212389,6.32920353982301
"9962",94250,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"9963",94250,"F09F9881",52,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,15.3933302878026,30.0027409776153,6.603928734582
"9964",94250,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"9965",94251,"E29DA4",20,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.31428571428571,15.8037267080745,0.881987577639751
"9966",94251,"F09F918D",106,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,26.2998921251348,67.5221143473571,12.1779935275081
"9967",94252,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"9968",94252,"F09F918D",48,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.9093851132686,30.5760517799353,5.51456310679612
"9969",94253,"F09F918D",104,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,25.8036677454153,66.2481121898598,11.9482200647249
"9970",94254,"E29DA4",76,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,12.5942857142857,60.0541614906832,3.35155279503106
"9971",94254,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"9972",94255,"F09F98B1",12,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,3.38761061946903,5.44778761061947,3.1646017699115
"9973",94256,"E29DA4",36,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,5.96571428571429,28.4467080745342,1.58757763975155
"9974",94256,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"9975",94256,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"9976",94257,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"9977",94257,"F09F98B1",4,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.12920353982301,1.81592920353982,1.05486725663717
"9978",94258,"F09F9881",42,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,12.4330744632252,24.2329830973047,5.33394243947008
"9979",94261,"F09F918D",16,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.9697950377562,10.1920172599784,1.83818770226537
"9980",94261,"F09F9881",8,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,2.36820465966195,4.61580630424852,1.01598903608954
"9981",94261,"F09F98B1",58,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,16.3734513274336,26.3309734513274,15.2955752212389
"9982",94263,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"9983",94263,"F09F98B1",6,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.69380530973451,2.72389380530973,1.58230088495575
"9984",94264,"F09F918D",70,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,17.3678532901834,44.5900755124056,8.042071197411
"9985",94264,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"9986",94265,"E29DA4",8,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.32571428571429,6.32149068322981,0.352795031055901
"9987",94265,"F09F918D",138,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,34.2394822006473,87.9061488673139,15.8543689320388
"9988",94266,"E29DA4",20,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.31428571428571,15.8037267080745,0.881987577639751
"9989",94266,"F09F918D",120,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,29.7734627831715,76.4401294498382,13.7864077669903
"9990",94267,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"9991",94267,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"9992",94268,"E29DA4",60,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,9.94285714285714,47.4111801242236,2.64596273291925
"9993",94270,"E29DA4",24,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,3.97714285714286,18.9644720496894,1.0583850931677
"9994",94270,"F09F918D",108,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,26.7961165048544,68.7961165048544,12.4077669902913
"9995",94270,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"9996",94271,"E29DA4",42,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.96,33.1878260869565,1.85217391304348
"9997",94271,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"9998",94272,"F09F9881",62,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,18.3535861123801,35.772498857926,7.87391502969392
"9999",94272,"F09F98B1",6,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.69380530973451,2.72389380530973,1.58230088495575
"10000",94273,"F09F918D",72,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,17.8640776699029,45.8640776699029,8.27184466019417
"10001",94274,"F09F9881",40,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,11.8410232983097,23.0790315212426,5.07994518044769
"10002",94275,"F09F918D",56,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.8942826321467,35.6720604099245,6.4336569579288
"10003",94275,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10004",94276,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10005",94276,"F09F918D",94,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,23.3225458468177,59.8781014023732,10.7993527508091
"10006",94277,"F09F918D",116,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,28.7810140237325,73.8921251348436,13.3268608414239
"10007",94277,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10008",94278,"E29DA4",54,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,8.94857142857143,42.6700621118012,2.38136645962733
"10009",94278,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"10010",94279,"E29DA4",54,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,8.94857142857143,42.6700621118012,2.38136645962733
"10011",94279,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"10012",94280,"E29DA4",16,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.65142857142857,12.6429813664596,0.705590062111801
"10013",94280,"F09F918D",86,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,21.3376483279396,54.782092772384,9.88025889967638
"10014",94281,"F09F918D",68,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.8716289104639,43.3160733549083,7.81229773462783
"10015",94282,"F09F918D",100,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,24.8112189859763,63.7001078748652,11.4886731391586
"10016",94283,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10017",94283,"F09F918D",38,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.42826321467098,24.2060409924488,4.36569579288026
"10018",94283,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10019",94284,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"10020",94284,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10021",94284,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10022",94285,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"10023",94285,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10024",94285,"F09F98B1",6,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.69380530973451,2.72389380530973,1.58230088495575
"10025",94286,"F09F918D",94,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,23.3225458468177,59.8781014023732,10.7993527508091
"10026",94288,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"10027",94288,"F09F98B1",36,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,10.1628318584071,16.3433628318584,9.49380530973451
"10028",94289,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10029",94289,"F09F918D",58,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.3905070118662,36.9460625674218,6.66343042071197
"10030",94290,"F09F918D",102,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,25.3074433656958,64.9741100323625,11.7184466019417
"10031",94290,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10032",94291,"F09F918D",48,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.9093851132686,30.5760517799353,5.51456310679612
"10033",94291,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10034",94293,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"10035",94293,"F09F918D",34,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.43581445523193,21.6580366774542,3.90614886731392
"10036",94294,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"10037",94294,"F09F918D",60,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.8867313915858,38.2200647249191,6.89320388349515
"10038",94295,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"10039",94296,"E29DA4",36,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,5.96571428571429,28.4467080745342,1.58757763975155
"10040",94296,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"10041",94296,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10042",94297,"F09F9881",38,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,11.2489721333942,21.9250799451804,4.82594792142531
"10043",94298,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10044",94298,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10045",94298,"F09F98B1",24,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,6.77522123893805,10.8955752212389,6.32920353982301
"10046",94299,"F09F918D",68,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.8716289104639,43.3160733549083,7.81229773462783
"10047",94299,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10048",94300,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10049",94300,"F09F9881",26,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,7.69666514390132,15.0013704888077,3.301964367291
"10050",94301,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10051",94301,"F09F9881",10,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,2.96025582457743,5.76975788031064,1.26998629511192
"10052",94301,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10053",94302,"F09F918D",60,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.8867313915858,38.2200647249191,6.89320388349515
"10054",94302,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10055",94303,"F09F918D",62,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,15.3829557713053,39.4940668824164,7.12297734627832
"10056",94304,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"10057",94304,"F09F918D",10,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.48112189859763,6.37001078748652,1.14886731391586
"10058",94304,"F09F9881",26,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,7.69666514390132,15.0013704888077,3.301964367291
"10059",94305,"E29DA4",38,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,6.29714285714286,30.0270807453416,1.67577639751553
"10060",94305,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10061",94305,"F09F9881",4,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.18410232983097,2.30790315212426,0.507994518044769
"10062",94306,"F09F9881",56,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,16.5774326176336,32.3106441297396,7.11192325262677
"10063",94306,"F09F98B1",4,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.12920353982301,1.81592920353982,1.05486725663717
"10064",94307,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"10065",94308,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10066",94308,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10067",94308,"F09F9881",50,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,14.8012791228872,28.8487894015532,6.34993147555962
"10068",94309,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"10069",94310,"F09F918D",16,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.9697950377562,10.1920172599784,1.83818770226537
"10070",94311,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"10071",94312,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"10072",94312,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10073",94312,"F09F98A2",6,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,1.34579439252336,2.34712950600801,2.30707610146862
"10074",94312,"F09F98B1",48,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,13.5504424778761,21.7911504424779,12.658407079646
"10075",94313,"F09F918D",56,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.8942826321467,35.6720604099245,6.4336569579288
"10076",94313,"F09F98B1",6,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.69380530973451,2.72389380530973,1.58230088495575
"10077",94314,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"10078",94314,"F09F9881",6,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.77615349474646,3.46185472818639,0.761991777067154
"10079",94314,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10080",94315,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"10081",94316,"F09F9881",24,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,7.10461397898584,13.8474189127455,3.04796710826862
"10082",94316,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10083",94317,"E29DA4",18,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.98285714285714,14.2233540372671,0.793788819875776
"10084",94317,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"10085",94317,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"10086",94319,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10087",94319,"F09F918D",56,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.8942826321467,35.6720604099245,6.4336569579288
"10088",94320,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10089",94320,"F09F918D",62,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,15.3829557713053,39.4940668824164,7.12297734627832
"10090",94322,"F09F918D",60,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,14.8867313915858,38.2200647249191,6.89320388349515
"10091",94323,"F09F918D",68,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.8716289104639,43.3160733549083,7.81229773462783
"10092",94333,"F09F918D",80,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,19.848975188781,50.9600862998921,9.19093851132686
"10093",94333,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"10094",94339,"F09F918D",10,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.48112189859763,6.37001078748652,1.14886731391586
"10095",94339,"F09F98B1",34,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,9.59823008849558,15.4353982300885,8.96637168141593
"10096",94340,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"10097",94340,"F09F98B1",12,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,3.38761061946903,5.44778761061947,3.1646017699115
"10098",94341,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"10099",94341,"F09F918D",50,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.4056094929881,31.8500539374326,5.74433656957929
"10100",94342,"F09F918D",70,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,17.3678532901834,44.5900755124056,8.042071197411
"10101",94343,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"10102",94343,"F09F9881",8,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,2.36820465966195,4.61580630424852,1.01598903608954
"10103",94344,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"10104",94345,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"10105",94346,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"10106",94346,"F09F98B1",26,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,7.33982300884956,11.8035398230088,6.85663716814159
"10107",94347,"F09F918D",104,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,25.8036677454153,66.2481121898598,11.9482200647249
"10108",94348,"F09F918D",102,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,25.3074433656958,64.9741100323625,11.7184466019417
